compartment_yeast,day,yeast,average_weighted_mtype
Feces,1,Aspergillus_CBS_139.54b_GCF_003344945.1,3.0411409100264143e-05
Feces,1,Aspergillus_CBS_313.89_GCA_003184825.1,6.819829663176899e-05
Feces,1,Aspergillus_CBS_553.77_GCA_009193565.1,5.548446528959273e-05
Feces,1,Aspergillus_CBS_763.97_GCA_009193585.1,5.017488233252315e-05
Feces,1,Aspergillus_HMR_AF_1038_GCA_002234975.2,7.976647408421181e-05
Feces,1,Aspergillus_HMR_AF_23_GCA_002234965.2,6.834673205290205e-05
Feces,1,Aspergillus_IBT_18842_GCA_009193465.1,5.4880042605864315e-05
Feces,1,Aspergillus_IBT_28561_GCF_002847485.1,7.209375276436194e-05
Feces,1,Aspergillus_IBT_29228_GCA_009193595.1,6.241947920239284e-05
Feces,1,Aspergillus_IFM_58123_GCA_003850985.1,0.00013027380885802196
Feces,1,Aspergillus_NIH2624_GCF_000149615.1,0.00010298669030299479
Feces,1,Aspergillus_NRRL3357_GCF_000006275.2,5.3231085515705186e-05
Feces,1,Aspergillus_RIB40_GCF_000184455.2,4.763523704319752e-05
Feces,1,Aspergillus_af70_gca_000952835.ASM95283v1,5.830519028912013e-05
Feces,1,Aspergillus_atcc_1015_gca_000230395.ASPNI_v3.0,5.6084225625106164e-05
Feces,1,Aspergillus_cbs_101740_gca_001889945.Aspbr1,7.578103557488299e-05
Feces,1,Aspergillus_cbs_113365_gca_003184925.Aspvad1,8.522862088951147e-05
Feces,1,Aspergillus_cbs_115572_gca_003184525.Aspscl1,6.798666686647653e-05
Feces,1,Aspergillus_cbs_134_48_gca_001890745.Asptu1,0.00011849410018875216
Feces,1,Aspergillus_cbs_583_65_gca_001890125.Aspve1,6.3767901861762e-05
Feces,1,Aspergillus_dto_134e9_gca_001890725.Aspwe1,-1.2192630355912646e-05
Feces,1,Aspergillus_gca_001515345.ASM151534v1,3.6600999914399823e-05
Feces,1,Aspergillus_gca_001717485.ASM171748v1,0.00014341637852148743
Feces,1,Aspergillus_gca_002234965.ASM223496v1,4.825424377289339e-05
Feces,1,Aspergillus_ibt_23096_gca_002849105.Aspste1,8.710027947182477e-05
Feces,1,Aspergillus_z5_gca_001029325.ASM102932v1,0.00010239244726692359
Feces,1,Aureobasidium_EXF,0.0001320290834031059
Feces,1,Aureobasidium_cbs_110374_gca_000721775.Aureobasidium_pullulans_var._melanogenum_CBS_110374_v1.0,0.0001380320594997308
Feces,1,Candida_ATCC_20962_GCA_003327735.1,7.881263913682717e-05
Feces,1,Candida_p60002_gca_000784525.Cand_albi_P60002_V1,6.735891528643731e-05
Feces,1,Cercospora_gca_002933655.Cbert_1,1.1288318667191551e-05
Feces,1,Clavispora_P2_GCA_009498075.1,9.228340916436446e-05
Feces,1,Clavispora_P4_GCA_009498135.1,5.363635579798312e-05
Feces,1,Clavispora_P5_GCA_009498115.1,9.000170261548535e-05
Feces,1,Colletotrichum_CBS_518.97_GCA_004367935.1,8.148576085092879e-05
Feces,1,Colletotrichum_M1.001_GCF_000149035.1,9.001603523593513e-05
Feces,1,Colletotrichum_MAFF305635,0.0001208100207542239
Feces,1,Colletotrichum_MAFF_240422_104,0.00010675219148954025
Feces,1,Colletotrichum_cg_14_gca_000446055.Colletotrichum_gloeosporioides1,2.941485667694846e-05
Feces,1,Colletotrichum_gca_000696135.ASM69613v1,4.57677695373647e-05
Feces,1,Colletotrichum_gca_001563125.CSAL01,4.416992954812893e-05
Feces,1,Colletotrichum_gca_001563135.CSIM01,0.00013688884447801597
Feces,1,Colletotrichum_gca_001625285.Ci238704v1,7.235356117945584e-05
Feces,1,Colletotrichum_gca_001855235.ASM185523v1,8.565171475648022e-05
Feces,1,Colletotrichum_gca_001937105.ASM193710v1,5.680873972993566e-05
Feces,1,Cutaneotrichosporon_IBC0246_GCF_001027345.1,9.062876535066239e-05
Feces,1,Cyberlindnera_gca_001983305.ASM198330v1,5.275506775193185e-05
Feces,1,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,4.298566567851726e-05
Feces,1,Debaryomyces_CBS_789_GCF_001447935.1,0.00014153861641760313
Feces,1,Diaporthe_gca_001006365.UCDDA912v1.0,0.0001371696723348803
Feces,1,Eremothecium_DBVPG#7215_GCF_000235365.1,7.4874131858177e-05
Feces,1,Exidia_hhb12029_gca_001632375.Exigl1,9.707599570723986e-05
Feces,1,Fusarium_NRRL_13405_GCA_003012295.1,4.629046723681273e-05
Feces,1,Fusarium_NRRL_20438_GCA_003947045.1,9.366694619993029e-05
Feces,1,Fusarium_NRRL_3299_GCA_003012315.1,1.5721058067669763e-05
Feces,1,Fusarium_f._sp._cepae_FoC_A23_GCA_003615075.1,5.351468247621523e-05
Feces,1,Fusarium_f_sp_radicis_lycopersici_26381_gca_000260155.FO_CL57_V1,9.724939327948609e-05
Feces,1,Fusarium_f_sp_vasinfectum_25433_gca_000260175.FO_Cotton_V1,3.383227799808695e-05
Feces,1,Fusarium_gca_001292635.ASM129263v1,9.719442854559699e-05
Feces,1,Hyphopichia_nrrl_y_1933_gca_001661395.Hypbu1,6.527044579162572e-05
Feces,1,Malassezia_CBS_7877_GCA_003691605.1,7.621750981708837e-05
Feces,1,Metschnikovia_ICS1,5.070148667390764e-05
Feces,1,Mucor_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1,2.444284295830082e-05
Feces,1,Penicillium_Wisconsin_54,0.00010765325245781989
Feces,1,Penicillium_fm164_gca_000513255.PROQFM164_20130607,-5.108570505727388e-05
Feces,1,Penicillium_fm_013_gca_000513335.PCAMFM013_20131106,8.125732027302445e-05
Feces,1,Penicillium_gca_000710275.ASM71027v1,6.864438791867635e-05
Feces,1,Penicillium_gca_000769735.ASM76973v1,0.00015789674081442134
Feces,1,Penicillium_gca_000769765.ASM76976v1,6.484749457559589e-05
Feces,1,Penicillium_gca_002016555.ASM201655v1,0.0001333269063584266
Feces,1,Penicillium_gca_002072265.ASM207226v1,4.936833361065637e-05
Feces,1,Penicillium_gca_002072345.ASM207234v1,0.00011374736696958881
Feces,1,Penicillium_gca_002072375.ASM207237v1,5.9546491671765295e-05
Feces,1,Purpureocillium_gca_001653265.ASM165326v1,6.796665880952873e-05
Feces,1,Purpureocillium_gca_003144605.ASM314460v1,7.046399975782177e-05
Feces,1,Rhizopus_CBS_357.93_GCA_003325435.1,7.406020571912616e-05
Feces,1,Rhizopus_gca_002083735.Rhimi_ATCC11559_1,9.18958676530955e-05
Feces,1,Rhizopus_ra_99_880_gca_000149305.RO3,8.02114485508727e-05
Feces,1,Rhodotorula_NBRC10032_GCA_007990605.1,7.812353949539772e-05
Feces,1,Rhodotorula_NP11_GCF_000320785.1,0.00011130064652302576
Feces,1,Rhodotorula_UCD,0.00012723364432652476
Feces,1,Rhodotorula_gca_001255795.IFO0880_HGAP3_v1,0.00011747199220532311
Feces,1,Rhodotorula_gca_002922495.ASM292249v1,6.609238399288148e-05
Feces,1,Saccharomyces_AWRI1631_GCA_000182175.1,6.515029001805879e-05
Feces,1,Saccharomyces_gca_001298625.SEUB3.0,0.0001358909959220748
Feces,1,Saccharomyces_gca_001634645.GLBRCY22,0.0001392914910966915
Feces,1,Saccharomyces_vin13_gca_000190215.ScVIN13_v01,7.327870762421812e-05
Feces,1,Saccharomyces_vl3_gca_000190235.ScVL3_v01,7.479418584188614e-05
Feces,1,Saccharomyces_yjm1078_gca_000975645.Sc_YJM1078_v1,3.077070284641783e-05
Feces,1,Saccharomyces_yjm1202_gca_000976785.Sc_YJM1202_v1,0.00010565849752784677
Feces,1,Saccharomyces_yjm1208_gca_000976815.Sc_YJM1208_v1,3.410900151460003e-05
Feces,1,Saccharomyces_yjm1242_gca_000976845.Sc_YJM1242_v1,9.073826695388449e-05
Feces,1,Saccharomyces_yjm1244_gca_000976875.Sc_YJM1244_v1,4.180669784993077e-05
Feces,1,Saccharomyces_yjm1307_gca_000977055.Sc_YJM1307_v1,6.860132011914636e-05
Feces,1,Saccharomyces_yjm1332_gca_000977145.Sc_YJM1332_v1,5.262764190599013e-05
Feces,1,Saccharomyces_yjm1338_gca_000977205.Sc_YJM1338_v1,0.00014212515573996858
Feces,1,Saccharomyces_yjm1355_gca_000977295.Sc_YJM1355_v1,9.277900159943944e-05
Feces,1,Saccharomyces_yjm1415_gca_000977685.Sc_YJM1415_v1,4.52904180827587e-05
Feces,1,Saccharomyces_yjm1444_gca_000977925.Sc_YJM1444_v1,8.251053668489307e-05
Feces,1,Saccharomyces_yjm1450_gca_000977985.Sc_YJM1450_v1,0.00011770710700236148
Feces,1,Saccharomyces_yjm1460_gca_000978015.Sc_YJM1460_v1,3.3797379845950987e-05
Feces,1,Saccharomyces_yjm1526_gca_000978165.Sc_YJM1526_v1,5.7650534639770944e-05
Feces,1,Saccharomyces_yjm1527_gca_000978195.Sc_YJM1527_v1,4.364191504048292e-05
Feces,1,Saccharomyces_yjm1592_gca_000978315.Sc_YJM1592_v1,7.481069156650511e-05
Feces,1,Saccharomyces_yjm1615_gca_000978345.Sc_YJM1615_v1,6.641366043244893e-05
Feces,1,Saccharomyces_yjm193_gca_000975765.Sc_YJM193_v1,-2.0804553712470344e-06
Feces,1,Saccharomyces_yjm451_gca_000976005.Sc_YJM451_v1,6.683553938332962e-05
Feces,1,Saccharomyces_yjm555_gca_000976185.Sc_YJM555_v1,4.872496119857934e-05
Feces,1,Saccharomyces_yjm969_gca_000976395.Sc_YJM969_v1,2.559208767767888e-05
Feces,1,Saccharomyces_yjm972_gca_000976425.Sc_YJM972_v1,1.7912253971807825e-05
Feces,1,Talaromyces_ATCC_10500_GCF_000003125.1,0.00012291461194067682
Feces,1,Talaromyces_pm1_gca_000750115.ASM75011v1,5.6936992304352116e-05
Feces,1,Trichoderma_cbs_433_97_gca_003025105.Trias_v._1.0,0.0001424555408906543
Feces,1,Trichoderma_gca_002022785.ASM202278v1,8.448149871663603e-05
Feces,1,Trichoderma_gca_003025115.Trici_v4.0,7.803570705341136e-05
Feces,1,Wickerhamomyces_NRRL_Y,0.00014595238945919336
Feces,7,Alternaria_FERA_1082_GCA_004154745.1,7.362413157983218e-05
Feces,7,Alternaria_FERA_1164_GCA_004156015.1,8.238882348961126e-05
Feces,7,Alternaria_FERA_1177_GCA_004154755.1,-6.169208122723354e-05
Feces,7,Alternaria_FERA_24350_GCA_004154735.1,7.838387930576419e-05
Feces,7,Alternaria_FERA_635_GCA_004168565.1,-0.00011576528183013768
Feces,7,Alternaria_MG1_GCA_003574525.1,1.7075868917643805e-05
Feces,7,Aspergillus_100_8_gca_000691885.Aspergillus_oryzae_100,1.3053855331974537e-05
Feces,7,Aspergillus_3_042_gca_000269785.AspOry3042,1.551415059426369e-05
Feces,7,Aspergillus_ATCC_13496_GCA_003344705.1,-7.5380523325641385e-06
Feces,7,Aspergillus_ATCC_16872_GCF_001890905.1,1.138107802967383e-05
Feces,7,Aspergillus_CA14_GCA_003709025.1,6.354457266547869e-05
Feces,7,Aspergillus_CBS_101883_GCF_003184595.1,-3.404192791195722e-05
Feces,7,Aspergillus_CBS_101889_GCA_003184865.1,0.00012230821087541447
Feces,7,Aspergillus_CBS_114.51_GCF_003184785.1,-4.072530553777417e-05
Feces,7,Aspergillus_CBS_117626_GCA_009193485.1,5.469572632182243e-05
Feces,7,Aspergillus_CBS_121591_GCF_003184745.1,-1.7655938521475575e-05
Feces,7,Aspergillus_CBS_130017_GCA_009193525.1,0.0005499552325384307
Feces,7,Aspergillus_CBS_139.54b_GCF_003344945.1,4.400339299199508e-05
Feces,7,Aspergillus_CBS_313.89_GCA_003184825.1,-8.372251049859736e-06
Feces,7,Aspergillus_CBS_553.77_GCA_009193565.1,-7.163363856972056e-05
Feces,7,Aspergillus_CBS_763.97_GCA_009193585.1,5.62829513283374e-05
Feces,7,Aspergillus_HMR_AF_1038_GCA_002234975.2,-0.0001140259048318684
Feces,7,Aspergillus_HMR_AF_23_GCA_002234965.2,1.9109017121516535e-05
Feces,7,Aspergillus_IBT_18842_GCA_009193465.1,2.1786752949816768e-05
Feces,7,Aspergillus_IBT_28561_GCF_002847485.1,5.5021760551159676e-05
Feces,7,Aspergillus_IBT_29228_GCA_009193595.1,2.979645736710447e-06
Feces,7,Aspergillus_IFM_58123_GCA_003850985.1,-3.644738059380229e-05
Feces,7,Aspergillus_NIH2624_GCF_000149615.1,5.192699267520713e-05
Feces,7,Aspergillus_NRRL3357_GCF_000006275.2,-9.879146122515875e-06
Feces,7,Aspergillus_RIB40_GCF_000184455.2,-0.00012093020843226748
Feces,7,Aspergillus_af70_gca_000952835.ASM95283v1,0.00011106685882476542
Feces,7,Aspergillus_atcc_1015_gca_000230395.ASPNI_v3.0,5.686423602926159e-05
Feces,7,Aspergillus_cbs_101740_gca_001889945.Aspbr1,-0.00014614368070189912
Feces,7,Aspergillus_cbs_113365_gca_003184925.Aspvad1,0.00010586944467858378
Feces,7,Aspergillus_cbs_115572_gca_003184525.Aspscl1,-2.7090143187846023e-05
Feces,7,Aspergillus_cbs_134_48_gca_001890745.Asptu1,9.358697577995668e-05
Feces,7,Aspergillus_cbs_583_65_gca_001890125.Aspve1,7.867896255119928e-05
Feces,7,Aspergillus_dto_134e9_gca_001890725.Aspwe1,5.085015752226323e-05
Feces,7,Aspergillus_gca_001515345.ASM151534v1,0.00010189618617522103
Feces,7,Aspergillus_gca_001717485.ASM171748v1,7.187347160221475e-05
Feces,7,Aspergillus_gca_002234965.ASM223496v1,5.602478710468129e-05
Feces,7,Aspergillus_ibt_23096_gca_002849105.Aspste1,8.056924510250933e-05
Feces,7,Aspergillus_z5_gca_001029325.ASM102932v1,1.8552262724334934e-05
Feces,7,Aureobasidium_EXF,3.192199942594872e-05
Feces,7,Aureobasidium_cbs_110374_gca_000721775.Aureobasidium_pullulans_var._melanogenum_CBS_110374_v1.0,-1.0281588312177437e-05
Feces,7,Candida_ATCC_20962_GCA_003327735.1,5.021562528074949e-05
Feces,7,Candida_p60002_gca_000784525.Cand_albi_P60002_V1,0.00012306695614433628
Feces,7,Cercospora_gca_002933655.Cbert_1,-2.4074286967488513e-05
Feces,7,Clavispora_P2_GCA_009498075.1,9.734966127569778e-05
Feces,7,Clavispora_P4_GCA_009498135.1,7.603413978103142e-05
Feces,7,Clavispora_P5_GCA_009498115.1,2.5039039776469956e-07
Feces,7,Colletotrichum_CBS_518.97_GCA_004367935.1,3.176260749786582e-05
Feces,7,Colletotrichum_M1.001_GCF_000149035.1,3.056845493382106e-05
Feces,7,Colletotrichum_MAFF305635,-0.00011830940669993162
Feces,7,Colletotrichum_MAFF_240422_104,-1.8993671011055977e-05
Feces,7,Colletotrichum_cg_14_gca_000446055.Colletotrichum_gloeosporioides1,-0.00011529432755713141
Feces,7,Colletotrichum_gca_000696135.ASM69613v1,9.73882851998715e-06
Feces,7,Colletotrichum_gca_001563125.CSAL01,0.00022072532424285713
Feces,7,Colletotrichum_gca_001563135.CSIM01,5.4579738867867063e-05
Feces,7,Colletotrichum_gca_001625285.Ci238704v1,-6.47425937608872e-05
Feces,7,Colletotrichum_gca_001855235.ASM185523v1,-0.0001121325650882266
Feces,7,Colletotrichum_gca_001937105.ASM193710v1,1.4049580672751961e-05
Feces,7,Cutaneotrichosporon_IBC0246_GCF_001027345.1,-2.6771227955212573e-05
Feces,7,Cyberlindnera_gca_001983305.ASM198330v1,9.55060333491077e-05
Feces,7,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,5.688820719873129e-05
Feces,7,Debaryomyces_CBS_789_GCF_001447935.1,0.00015712065704747831
Feces,7,Diaporthe_gca_001006365.UCDDA912v1.0,8.601238761347276e-05
Feces,7,Eremothecium_DBVPG#7215_GCF_000235365.1,0.00010870637611068474
Feces,7,Exidia_hhb12029_gca_001632375.Exigl1,1.3686132336709998e-05
Feces,7,Fusarium_NRRL_13405_GCA_003012295.1,1.823943160452585e-05
Feces,7,Fusarium_NRRL_20438_GCA_003947045.1,6.401076822954949e-05
Feces,7,Fusarium_NRRL_3299_GCA_003012315.1,6.36824653177118e-05
Feces,7,Fusarium_f._sp._cepae_FoC_A23_GCA_003615075.1,8.027688458150517e-05
Feces,7,Fusarium_f_sp_radicis_lycopersici_26381_gca_000260155.FO_CL57_V1,-0.00011770089418699142
Feces,7,Fusarium_f_sp_vasinfectum_25433_gca_000260175.FO_Cotton_V1,7.935972754488017e-05
Feces,7,Fusarium_gca_001292635.ASM129263v1,0.00010159061671893075
Feces,7,Hyphopichia_nrrl_y_1933_gca_001661395.Hypbu1,6.252537742949968e-05
Feces,7,Malassezia_CBS_7877_GCA_003691605.1,-5.8382032945964524e-05
Feces,7,Metschnikovia_ICS1,0.00010262632916312868
Feces,7,Mucor_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1,0.00011590049693102699
Feces,7,Penicillium_Wisconsin_54,5.911694106371546e-05
Feces,7,Penicillium_fm164_gca_000513255.PROQFM164_20130607,-8.067180031653577e-05
Feces,7,Penicillium_fm_013_gca_000513335.PCAMFM013_20131106,4.068094249788117e-06
Feces,7,Penicillium_gca_000710275.ASM71027v1,-1.849585389790823e-06
Feces,7,Penicillium_gca_000769735.ASM76973v1,-0.00011743037672856886
Feces,7,Penicillium_gca_000769765.ASM76976v1,7.323609698211199e-05
Feces,7,Penicillium_gca_002016555.ASM201655v1,-3.566952713772239e-05
Feces,7,Penicillium_gca_002072265.ASM207226v1,5.082594085528854e-05
Feces,7,Penicillium_gca_002072345.ASM207234v1,2.0052825294134648e-05
Feces,7,Penicillium_gca_002072375.ASM207237v1,5.723436783140834e-05
Feces,7,Purpureocillium_gca_001653265.ASM165326v1,7.824386308216854e-05
Feces,7,Purpureocillium_gca_003144605.ASM314460v1,7.00914352143532e-05
Feces,7,Rhizopus_CBS_357.93_GCA_003325435.1,-0.00011919766352545096
Feces,7,Rhizopus_gca_002083735.Rhimi_ATCC11559_1,0.00013142805106500642
Feces,7,Rhizopus_ra_99_880_gca_000149305.RO3,3.48340374702652e-05
Feces,7,Rhodotorula_NBRC10032_GCA_007990605.1,0.00010473105580260121
Feces,7,Rhodotorula_NP11_GCF_000320785.1,-4.6436674708425964e-05
Feces,7,Rhodotorula_UCD,7.686983107335553e-05
Feces,7,Rhodotorula_gca_001255795.IFO0880_HGAP3_v1,7.986370022495811e-05
Feces,7,Rhodotorula_gca_002922495.ASM292249v1,-0.00011943693128121602
Feces,7,Saccharomyces_AWRI1631_GCA_000182175.1,-0.0001212807706974584
Feces,7,Saccharomyces_gca_001298625.SEUB3.0,7.6528709132999e-05
Feces,7,Saccharomyces_gca_001634645.GLBRCY22,-5.011490078960645e-05
Feces,7,Saccharomyces_vin13_gca_000190215.ScVIN13_v01,8.701132244147787e-05
Feces,7,Saccharomyces_vl3_gca_000190235.ScVL3_v01,0.00011688643279620222
Feces,7,Saccharomyces_yjm1078_gca_000975645.Sc_YJM1078_v1,1.5490368983315747e-05
Feces,7,Saccharomyces_yjm1202_gca_000976785.Sc_YJM1202_v1,9.120098600428928e-05
Feces,7,Saccharomyces_yjm1208_gca_000976815.Sc_YJM1208_v1,-5.808087193704002e-05
Feces,7,Saccharomyces_yjm1242_gca_000976845.Sc_YJM1242_v1,6.716359967523466e-05
Feces,7,Saccharomyces_yjm1244_gca_000976875.Sc_YJM1244_v1,7.671850241543382e-05
Feces,7,Saccharomyces_yjm1307_gca_000977055.Sc_YJM1307_v1,9.759617454413992e-05
Feces,7,Saccharomyces_yjm1332_gca_000977145.Sc_YJM1332_v1,0.0001147175479586704
Feces,7,Saccharomyces_yjm1338_gca_000977205.Sc_YJM1338_v1,6.456191307333215e-05
Feces,7,Saccharomyces_yjm1355_gca_000977295.Sc_YJM1355_v1,0.0001006194337886718
Feces,7,Saccharomyces_yjm1415_gca_000977685.Sc_YJM1415_v1,3.310657773822176e-05
Feces,7,Saccharomyces_yjm1444_gca_000977925.Sc_YJM1444_v1,9.302846429193958e-05
Feces,7,Saccharomyces_yjm1450_gca_000977985.Sc_YJM1450_v1,0.00011041342590918761
Feces,7,Saccharomyces_yjm1460_gca_000978015.Sc_YJM1460_v1,-0.00011959945915224736
Feces,7,Saccharomyces_yjm1526_gca_000978165.Sc_YJM1526_v1,8.236107109430149e-05
Feces,7,Saccharomyces_yjm1527_gca_000978195.Sc_YJM1527_v1,7.306330923470073e-05
Feces,7,Saccharomyces_yjm1592_gca_000978315.Sc_YJM1592_v1,7.73161535759854e-05
Feces,7,Saccharomyces_yjm1615_gca_000978345.Sc_YJM1615_v1,-0.00012210109509078315
Feces,7,Saccharomyces_yjm193_gca_000975765.Sc_YJM193_v1,0.00012303141546881626
Feces,7,Saccharomyces_yjm451_gca_000976005.Sc_YJM451_v1,0.00011080457217877455
Feces,7,Saccharomyces_yjm555_gca_000976185.Sc_YJM555_v1,0.00010368938772663716
Feces,7,Saccharomyces_yjm969_gca_000976395.Sc_YJM969_v1,0.00010297933445120506
Feces,7,Saccharomyces_yjm972_gca_000976425.Sc_YJM972_v1,5.888538372863354e-05
Feces,7,Talaromyces_ATCC_10500_GCF_000003125.1,-9.352772571842691e-06
Feces,7,Talaromyces_pm1_gca_000750115.ASM75011v1,2.039584845769027e-05
Feces,7,Trichoderma_cbs_433_97_gca_003025105.Trias_v._1.0,-3.8652858949110625e-05
Feces,7,Trichoderma_gca_002022785.ASM202278v1,1.567278666905715e-05
Feces,7,Trichoderma_gca_003025115.Trici_v4.0,-5.174720408364245e-05
Feces,7,Wickerhamomyces_NRRL_Y,6.3481736992328765e-06
Feces,21,Alternaria_FERA_1082_GCA_004154745.1,0.00047092959523509584
Feces,21,Alternaria_FERA_1164_GCA_004156015.1,0.0003510559470186536
Feces,21,Alternaria_FERA_1177_GCA_004154755.1,0.0005152575717544924
Feces,21,Alternaria_FERA_24350_GCA_004154735.1,0.0005693354667008992
Feces,21,Alternaria_FERA_635_GCA_004168565.1,0.000514579231757654
Feces,21,Alternaria_MG1_GCA_003574525.1,0.00019857244845272645
Feces,21,Aspergillus_100_8_gca_000691885.Aspergillus_oryzae_100,0.00016780968480108253
Feces,21,Aspergillus_3_042_gca_000269785.AspOry3042,0.0006861790332409752
Feces,21,Aspergillus_ATCC_13496_GCA_003344705.1,0.0005971240564770939
Feces,21,Aspergillus_ATCC_16872_GCF_001890905.1,0.0004514660188162186
Feces,21,Aspergillus_CA14_GCA_003709025.1,0.0004459102806311867
Feces,21,Aspergillus_CBS_101883_GCF_003184595.1,0.000524862852478676
Feces,21,Aspergillus_CBS_101889_GCA_003184865.1,0.0007636059541056923
Feces,21,Aspergillus_CBS_114.51_GCF_003184785.1,0.0008283596927341122
Feces,21,Aspergillus_CBS_117626_GCA_009193485.1,0.00021591320894846056
Feces,21,Aspergillus_CBS_121591_GCF_003184745.1,0.0005595275380658284
Feces,21,Aspergillus_CBS_130017_GCA_009193525.1,0.00021974297950560172
Feces,21,Aspergillus_CBS_139.54b_GCF_003344945.1,0.0005105936433230734
Feces,21,Aspergillus_CBS_313.89_GCA_003184825.1,0.00021126737347772187
Feces,21,Aspergillus_CBS_553.77_GCA_009193565.1,0.00037893108466704003
Feces,21,Aspergillus_CBS_763.97_GCA_009193585.1,0.0005072082182730204
Feces,21,Aspergillus_HMR_AF_1038_GCA_002234975.2,0.0006399843712757608
Feces,21,Aspergillus_HMR_AF_23_GCA_002234965.2,0.0005145122294844149
Feces,21,Aspergillus_IBT_18842_GCA_009193465.1,0.0005610917933978087
Feces,21,Aspergillus_IBT_28561_GCF_002847485.1,0.0005402096802856849
Feces,21,Aspergillus_IBT_29228_GCA_009193595.1,0.0007638445853587069
Feces,21,Aspergillus_IFM_58123_GCA_003850985.1,0.0007191933255446772
Feces,21,Aspergillus_NIH2624_GCF_000149615.1,0.000558488083287249
Feces,21,Aspergillus_NRRL3357_GCF_000006275.2,0.0005881404106124665
Feces,21,Aspergillus_RIB40_GCF_000184455.2,0.0006378144568897113
Feces,21,Aspergillus_af70_gca_000952835.ASM95283v1,0.0006719392385816184
Feces,21,Aspergillus_atcc_1015_gca_000230395.ASPNI_v3.0,0.0002724434850438439
Feces,21,Aspergillus_cbs_101740_gca_001889945.Aspbr1,0.0004667654175290863
Feces,21,Aspergillus_cbs_113365_gca_003184925.Aspvad1,0.0006689518702872792
Feces,21,Aspergillus_cbs_115572_gca_003184525.Aspscl1,0.00046153337002141685
Feces,21,Aspergillus_cbs_134_48_gca_001890745.Asptu1,0.0006589139891923194
Feces,21,Aspergillus_cbs_583_65_gca_001890125.Aspve1,0.0007203663286436163
Feces,21,Aspergillus_dto_134e9_gca_001890725.Aspwe1,0.0006323049683231414
Feces,21,Aspergillus_gca_001515345.ASM151534v1,0.0006998702389414993
Feces,21,Aspergillus_gca_001717485.ASM171748v1,0.0005246157506921754
Feces,21,Aspergillus_gca_002234965.ASM223496v1,0.0006250114522435864
Feces,21,Aspergillus_ibt_23096_gca_002849105.Aspste1,0.0005053082799454892
Feces,21,Aspergillus_z5_gca_001029325.ASM102932v1,0.0006670755041546444
Feces,21,Aureobasidium_EXF,0.00011164004674904556
Feces,21,Aureobasidium_cbs_110374_gca_000721775.Aureobasidium_pullulans_var._melanogenum_CBS_110374_v1.0,0.000687068519692949
Feces,21,Candida_ATCC_20962_GCA_003327735.1,0.0007386507909845615
Feces,21,Candida_p60002_gca_000784525.Cand_albi_P60002_V1,0.0004357470624328419
Feces,21,Cercospora_gca_002933655.Cbert_1,0.0006232774367615583
Feces,21,Clavispora_P2_GCA_009498075.1,0.0005589687121506017
Feces,21,Clavispora_P4_GCA_009498135.1,0.0006298809385617364
Feces,21,Clavispora_P5_GCA_009498115.1,0.0003335148260635068
Feces,21,Colletotrichum_CBS_518.97_GCA_004367935.1,0.00012707938922579365
Feces,21,Colletotrichum_M1.001_GCF_000149035.1,0.0005502028095754517
Feces,21,Colletotrichum_MAFF305635,0.0003529739028710828
Feces,21,Colletotrichum_MAFF_240422_104,0.00028772231714561974
Feces,21,Colletotrichum_cg_14_gca_000446055.Colletotrichum_gloeosporioides1,0.0006518413550764973
Feces,21,Colletotrichum_gca_000696135.ASM69613v1,0.0002820636353878182
Feces,21,Colletotrichum_gca_001563125.CSAL01,0.0006253391402892438
Feces,21,Colletotrichum_gca_001563135.CSIM01,0.0005028079829352802
Feces,21,Colletotrichum_gca_001625285.Ci238704v1,0.00023087023896695431
Feces,21,Colletotrichum_gca_001855235.ASM185523v1,0.00024165889622225362
Feces,21,Colletotrichum_gca_001937105.ASM193710v1,0.00041204775038002517
Feces,21,Cutaneotrichosporon_IBC0246_GCF_001027345.1,0.0004025504855800308
Feces,21,Cyberlindnera_gca_001983305.ASM198330v1,0.0006002260288370312
Feces,21,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,0.0005566568097852952
Feces,21,Debaryomyces_CBS_789_GCF_001447935.1,0.0004175299279170732
Feces,21,Diaporthe_gca_001006365.UCDDA912v1.0,0.0007658287440494297
Feces,21,Eremothecium_DBVPG#7215_GCF_000235365.1,0.00012020216097921363
Feces,21,Exidia_hhb12029_gca_001632375.Exigl1,0.0007345740756081548
Feces,21,Fusarium_NRRL_13405_GCA_003012295.1,0.0007445004509006241
Feces,21,Fusarium_NRRL_20438_GCA_003947045.1,0.0008406024731676407
Feces,21,Fusarium_NRRL_3299_GCA_003012315.1,7.33724086518084e-05
Feces,21,Fusarium_f._sp._cepae_FoC_A23_GCA_003615075.1,0.0006311167863438412
Feces,21,Fusarium_f_sp_radicis_lycopersici_26381_gca_000260155.FO_CL57_V1,0.0004273312306914006
Feces,21,Fusarium_f_sp_vasinfectum_25433_gca_000260175.FO_Cotton_V1,0.0006342119592376745
Feces,21,Fusarium_gca_001292635.ASM129263v1,0.0007772389956788731
Feces,21,Hyphopichia_nrrl_y_1933_gca_001661395.Hypbu1,0.0004671117546665944
