sample_id,Strain,Relative Change
Cecum_Day35,Saccharomyces_gca_001634645.GLBRCY22,0.7490294863553137
Cecum_Day7,Saccharomyces_gca_001634645.GLBRCY22,0.06084014560075124
Duodenum_Day21,Saccharomyces_gca_001634645.GLBRCY22,-0.14614132532809898
Duodenum_Day35,Saccharomyces_gca_001634645.GLBRCY22,0.057040269096562124
Duodenum_Day7,Saccharomyces_gca_001634645.GLBRCY22,-0.13938380765117264
Feces_Day1,Saccharomyces_gca_001634645.GLBRCY22,0.013008983257233986
Feces_Day21,Saccharomyces_gca_001634645.GLBRCY22,0.09944802421222643
Feces_Day35,Saccharomyces_gca_001634645.GLBRCY22,-0.26611003748274276
Feces_Day7,Saccharomyces_gca_001634645.GLBRCY22,-0.570921851664524
Cecum_Day1,Saccharomyces_vin13_gca_000190215.ScVIN13_v01,0.10702918975737541
Cecum_Day21,Saccharomyces_vin13_gca_000190215.ScVIN13_v01,0.3318153417326162
Cecum_Day35,Saccharomyces_vin13_gca_000190215.ScVIN13_v01,0.7092146806858513
Cecum_Day7,Saccharomyces_vin13_gca_000190215.ScVIN13_v01,-0.1402055250088432
Duodenum_Day21,Saccharomyces_vin13_gca_000190215.ScVIN13_v01,-0.00610740106797758
Duodenum_Day35,Saccharomyces_vin13_gca_000190215.ScVIN13_v01,0.0691142720636635
Duodenum_Day7,Saccharomyces_vin13_gca_000190215.ScVIN13_v01,-0.18176211077252535
Feces_Day1,Saccharomyces_vin13_gca_000190215.ScVIN13_v01,-0.01728943125085136
Feces_Day21,Saccharomyces_vin13_gca_000190215.ScVIN13_v01,0.20307797927819626
Feces_Day35,Saccharomyces_vin13_gca_000190215.ScVIN13_v01,0.2684285764749714
Feces_Day7,Saccharomyces_vin13_gca_000190215.ScVIN13_v01,-0.504184057069555
Cecum_Day1,Saccharomyces_vl3_gca_000190235.ScVL3_v01,0.11015799384270952
Cecum_Day21,Saccharomyces_vl3_gca_000190235.ScVL3_v01,0.3089033598426867
Cecum_Day35,Saccharomyces_vl3_gca_000190235.ScVL3_v01,0.3865287292274553
Cecum_Day7,Saccharomyces_vl3_gca_000190235.ScVL3_v01,-0.09085573615955767
Duodenum_Day21,Saccharomyces_vl3_gca_000190235.ScVL3_v01,-0.02877943614565215
Duodenum_Day35,Saccharomyces_vl3_gca_000190235.ScVL3_v01,0.0356137462455588
Duodenum_Day7,Saccharomyces_vl3_gca_000190235.ScVL3_v01,-0.07587637266754932
Feces_Day1,Saccharomyces_vl3_gca_000190235.ScVL3_v01,-0.32190813781600136
Feces_Day21,Saccharomyces_vl3_gca_000190235.ScVL3_v01,0.403047805700544
Feces_Day35,Saccharomyces_vl3_gca_000190235.ScVL3_v01,-0.019059015789207212
Feces_Day7,Saccharomyces_vl3_gca_000190235.ScVL3_v01,-0.5739694305428706
Cecum_Day1,Aspergillus_cbs_115572_gca_003184525.Aspscl1,0.0682486498649757
Cecum_Day21,Aspergillus_cbs_115572_gca_003184525.Aspscl1,-0.13047058884276508
Cecum_Day35,Aspergillus_cbs_115572_gca_003184525.Aspscl1,0.7629270570049884
Cecum_Day7,Aspergillus_cbs_115572_gca_003184525.Aspscl1,0.1597923909949317
Duodenum_Day21,Aspergillus_cbs_115572_gca_003184525.Aspscl1,-0.057597382915037354
Duodenum_Day35,Aspergillus_cbs_115572_gca_003184525.Aspscl1,5.434862475617308e-05
Duodenum_Day7,Aspergillus_cbs_115572_gca_003184525.Aspscl1,-0.06482809740977791
Feces_Day1,Aspergillus_cbs_115572_gca_003184525.Aspscl1,-0.3898114449950021
Feces_Day21,Aspergillus_cbs_115572_gca_003184525.Aspscl1,0.3664345426363065
Feces_Day35,Aspergillus_cbs_115572_gca_003184525.Aspscl1,-0.16990756225505388
Feces_Day7,Aspergillus_cbs_115572_gca_003184525.Aspscl1,-0.5288644311869066
Cecum_Day1,Aspergillus_CBS_117625_GCA_009193445.1,0.07786730142277776
Cecum_Day21,Aspergillus_CBS_117625_GCA_009193445.1,0.1202236700003061
Cecum_Day35,Aspergillus_CBS_117625_GCA_009193445.1,0.657586792634892
Cecum_Day7,Aspergillus_CBS_117625_GCA_009193445.1,0.02074769517730357
Duodenum_Day21,Aspergillus_CBS_117625_GCA_009193445.1,0.040249203753610185
Duodenum_Day35,Aspergillus_CBS_117625_GCA_009193445.1,-0.07743774893848654
Duodenum_Day7,Aspergillus_CBS_117625_GCA_009193445.1,0.1566041111715637
Feces_Day1,Aspergillus_CBS_117625_GCA_009193445.1,-0.10767394123231311
Feces_Day21,Aspergillus_CBS_117625_GCA_009193445.1,-0.04200033602980047
Feces_Day35,Aspergillus_CBS_117625_GCA_009193445.1,0.004291683926588075
Feces_Day7,Aspergillus_CBS_117625_GCA_009193445.1,-0.31480793989963063
Cecum_Day1,Aspergillus_CBS_117626_GCA_009193485.1,0.09624970397468235
Cecum_Day21,Aspergillus_CBS_117626_GCA_009193485.1,0.313122741414789
Cecum_Day35,Aspergillus_CBS_117626_GCA_009193485.1,0.4290281273112899
Cecum_Day7,Aspergillus_CBS_117626_GCA_009193485.1,-0.2109436105563629
Duodenum_Day21,Aspergillus_CBS_117626_GCA_009193485.1,0.1763887268643427
Duodenum_Day35,Aspergillus_CBS_117626_GCA_009193485.1,-0.21490209598044663
Duodenum_Day7,Aspergillus_CBS_117626_GCA_009193485.1,0.0756811869888101
Feces_Day1,Aspergillus_CBS_117626_GCA_009193485.1,0.1436860377585023
Feces_Day21,Aspergillus_CBS_117626_GCA_009193485.1,-0.07936475954316502
Feces_Day35,Aspergillus_CBS_117626_GCA_009193485.1,-0.20287446608181892
Feces_Day7,Aspergillus_CBS_117626_GCA_009193485.1,-0.3349324090640533
Cecum_Day1,Aspergillus_CBS_121591_GCF_003184745.1,0.0186743145597692
Cecum_Day21,Aspergillus_CBS_121591_GCF_003184745.1,0.3278620272449637
Cecum_Day35,Aspergillus_CBS_121591_GCF_003184745.1,0.3390041020567518
Cecum_Day7,Aspergillus_CBS_121591_GCF_003184745.1,0.017916572580018775
Duodenum_Day21,Aspergillus_CBS_121591_GCF_003184745.1,-0.015725735287963172
Duodenum_Day35,Aspergillus_CBS_121591_GCF_003184745.1,-0.014533017826864114
Duodenum_Day7,Aspergillus_CBS_121591_GCF_003184745.1,-0.030177661186353344
Feces_Day1,Aspergillus_CBS_121591_GCF_003184745.1,-0.24177808740021955
Feces_Day21,Aspergillus_CBS_121591_GCF_003184745.1,-0.23788509247990208
Feces_Day35,Aspergillus_CBS_121591_GCF_003184745.1,-0.07005492245415534
Feces_Day7,Aspergillus_CBS_121591_GCF_003184745.1,-0.5403891175924731
Cecum_Day1,Aspergillus_cbs_122712_gca_003184535.Aspeuc1,-0.07789710589413978
Cecum_Day21,Aspergillus_cbs_122712_gca_003184535.Aspeuc1,0.18820836613950886
Cecum_Day35,Aspergillus_cbs_122712_gca_003184535.Aspeuc1,0.5761287722184039
Cecum_Day7,Aspergillus_cbs_122712_gca_003184535.Aspeuc1,0.06481539946264081
Duodenum_Day21,Aspergillus_cbs_122712_gca_003184535.Aspeuc1,-0.2192615608037789
Duodenum_Day35,Aspergillus_cbs_122712_gca_003184535.Aspeuc1,0.01776359440760089
Duodenum_Day7,Aspergillus_cbs_122712_gca_003184535.Aspeuc1,-0.10258162902690104
Feces_Day1,Aspergillus_cbs_122712_gca_003184535.Aspeuc1,-0.4943725626825959
Feces_Day21,Aspergillus_cbs_122712_gca_003184535.Aspeuc1,0.44609761802858605
Feces_Day35,Aspergillus_cbs_122712_gca_003184535.Aspeuc1,0.1761956653433252
Feces_Day7,Aspergillus_cbs_122712_gca_003184535.Aspeuc1,-0.5231847421916478
Cecum_Day1,Aspergillus_CBS_130017_GCA_009193525.1,0.1053395998992892
Cecum_Day21,Aspergillus_CBS_130017_GCA_009193525.1,0.3709394697437536
Cecum_Day35,Aspergillus_CBS_130017_GCA_009193525.1,0.7859089389847675
Cecum_Day7,Aspergillus_CBS_130017_GCA_009193525.1,0.1415986046823905
Duodenum_Day21,Aspergillus_CBS_130017_GCA_009193525.1,0.13374540788012457
Duodenum_Day35,Aspergillus_CBS_130017_GCA_009193525.1,-0.0237324545863431
Duodenum_Day7,Aspergillus_CBS_130017_GCA_009193525.1,0.04749360553895299
Feces_Day1,Aspergillus_CBS_130017_GCA_009193525.1,0.06570611829788264
Feces_Day21,Aspergillus_CBS_130017_GCA_009193525.1,-0.15723861428771357
Feces_Day35,Aspergillus_CBS_130017_GCA_009193525.1,-0.3635856635672827
Feces_Day7,Aspergillus_CBS_130017_GCA_009193525.1,-0.2142872034821235
Cecum_Day1,Aspergillus_cbs_134_48_gca_001890745.Asptu1,0.11291256319896403
Cecum_Day21,Aspergillus_cbs_134_48_gca_001890745.Asptu1,0.2410301388774143
Cecum_Day35,Aspergillus_cbs_134_48_gca_001890745.Asptu1,0.7153449830079823
Cecum_Day7,Aspergillus_cbs_134_48_gca_001890745.Asptu1,0.00596509672054002
Duodenum_Day21,Aspergillus_cbs_134_48_gca_001890745.Asptu1,0.10705612753298288
Duodenum_Day35,Aspergillus_cbs_134_48_gca_001890745.Asptu1,0.0160944077696219
Duodenum_Day7,Aspergillus_cbs_134_48_gca_001890745.Asptu1,-0.020964005084830095
Feces_Day1,Aspergillus_cbs_134_48_gca_001890745.Asptu1,0.09851701964013637
Feces_Day21,Aspergillus_cbs_134_48_gca_001890745.Asptu1,0.32849196748720866
Feces_Day35,Aspergillus_cbs_134_48_gca_001890745.Asptu1,0.1523077885311479
Feces_Day7,Aspergillus_cbs_134_48_gca_001890745.Asptu1,-0.6321783339343432
Cecum_Day1,Aspergillus_CBS_139.54b_GCF_003344945.1,0.10422914255929872
Cecum_Day21,Aspergillus_CBS_139.54b_GCF_003344945.1,0.32759329004149373
Cecum_Day35,Aspergillus_CBS_139.54b_GCF_003344945.1,0.7601735414240227
Cecum_Day7,Aspergillus_CBS_139.54b_GCF_003344945.1,0.08204301149276239
Duodenum_Day21,Aspergillus_CBS_139.54b_GCF_003344945.1,0.010965364398649147
Duodenum_Day35,Aspergillus_CBS_139.54b_GCF_003344945.1,0.02960085193020534
Duodenum_Day7,Aspergillus_CBS_139.54b_GCF_003344945.1,-0.561484330829596
Feces_Day1,Aspergillus_CBS_139.54b_GCF_003344945.1,-0.2068232306595008
Feces_Day21,Aspergillus_CBS_139.54b_GCF_003344945.1,-0.26264398368080166
Feces_Day35,Aspergillus_CBS_139.54b_GCF_003344945.1,-0.19779064775526778
Feces_Day7,Aspergillus_CBS_139.54b_GCF_003344945.1,-0.5795398911675966
Cecum_Day1,Aspergillus_CBS_151.66_GCA_009176345.1,-0.018144803000780918
Cecum_Day21,Aspergillus_CBS_151.66_GCA_009176345.1,0.3072625012568104
Cecum_Day35,Aspergillus_CBS_151.66_GCA_009176345.1,0.6663762495853269
Cecum_Day7,Aspergillus_CBS_151.66_GCA_009176345.1,-0.11206798805337725
Duodenum_Day21,Aspergillus_CBS_151.66_GCA_009176345.1,-0.017665680189264066
Duodenum_Day35,Aspergillus_CBS_151.66_GCA_009176345.1,0.03685758264345118
Duodenum_Day7,Aspergillus_CBS_151.66_GCA_009176345.1,-0.56007240786737
Feces_Day1,Aspergillus_CBS_151.66_GCA_009176345.1,-0.05890526562942755
Feces_Day21,Aspergillus_CBS_151.66_GCA_009176345.1,0.2163286539817464
Feces_Day35,Aspergillus_CBS_151.66_GCA_009176345.1,0.18112218175073247
Feces_Day7,Aspergillus_CBS_151.66_GCA_009176345.1,-0.4674452446800694
Cecum_Day1,Aspergillus_CBS_313.89_GCA_003184825.1,-0.03567111939926981
Cecum_Day21,Aspergillus_CBS_313.89_GCA_003184825.1,0.2951424149520081
Cecum_Day35,Aspergillus_CBS_313.89_GCA_003184825.1,0.6697556684116928
Cecum_Day7,Aspergillus_CBS_313.89_GCA_003184825.1,0.13096463420698412
Duodenum_Day21,Aspergillus_CBS_313.89_GCA_003184825.1,-0.11790850806947017
Duodenum_Day35,Aspergillus_CBS_313.89_GCA_003184825.1,0.032697637378605204
Duodenum_Day7,Aspergillus_CBS_313.89_GCA_003184825.1,-0.16659723600537157
Feces_Day1,Aspergillus_CBS_313.89_GCA_003184825.1,-0.3982177428959326
Feces_Day21,Aspergillus_CBS_313.89_GCA_003184825.1,0.17087902698972535
Feces_Day35,Aspergillus_CBS_313.89_GCA_003184825.1,-0.1597858685578979
Feces_Day7,Aspergillus_CBS_313.89_GCA_003184825.1,-0.6058397926185397
Cecum_Day1,Aspergillus_CBS_513.88_GCF_000002855.3,0.07261430960402038
Cecum_Day21,Aspergillus_CBS_513.88_GCF_000002855.3,0.3425539740366288
Cecum_Day35,Aspergillus_CBS_513.88_GCF_000002855.3,0.7511297424349663
Cecum_Day7,Aspergillus_CBS_513.88_GCF_000002855.3,0.08522447872548611
Duodenum_Day21,Aspergillus_CBS_513.88_GCF_000002855.3,0.06251660560269734
Duodenum_Day35,Aspergillus_CBS_513.88_GCF_000002855.3,0.020836395462609847
Duodenum_Day7,Aspergillus_CBS_513.88_GCF_000002855.3,-0.12231809358337475
Feces_Day1,Aspergillus_CBS_513.88_GCF_000002855.3,0.09473929891855581
Feces_Day21,Aspergillus_CBS_513.88_GCF_000002855.3,0.19735733821872792
Feces_Day35,Aspergillus_CBS_513.88_GCF_000002855.3,0.3864806007017796
Feces_Day7,Aspergillus_CBS_513.88_GCF_000002855.3,-0.5574230920432539
Cecum_Day1,Aspergillus_CBS_553.77_GCA_009193565.1,0.09559996172644336
Cecum_Day21,Aspergillus_CBS_553.77_GCA_009193565.1,0.1113193299603199
Cecum_Day35,Aspergillus_CBS_553.77_GCA_009193565.1,0.7181173719764546
Cecum_Day7,Aspergillus_CBS_553.77_GCA_009193565.1,0.05110813229236277
Duodenum_Day21,Aspergillus_CBS_553.77_GCA_009193565.1,0.05835022798037848
Duodenum_Day35,Aspergillus_CBS_553.77_GCA_009193565.1,0.02794858725897109
Duodenum_Day7,Aspergillus_CBS_553.77_GCA_009193565.1,0.19547742593813888
Feces_Day1,Aspergillus_CBS_553.77_GCA_009193565.1,-0.08256058777203767
Feces_Day21,Aspergillus_CBS_553.77_GCA_009193565.1,0.2696998648113178
Feces_Day35,Aspergillus_CBS_553.77_GCA_009193565.1,0.29639056370095407
Feces_Day7,Aspergillus_CBS_553.77_GCA_009193565.1,-0.40032379419775066
Cecum_Day1,Aspergillus_cbs_583_65_gca_001890125.Aspve1,-0.08334037341063993
Cecum_Day21,Aspergillus_cbs_583_65_gca_001890125.Aspve1,0.11151659898027999
Cecum_Day35,Aspergillus_cbs_583_65_gca_001890125.Aspve1,0.6189619165672686
Cecum_Day7,Aspergillus_cbs_583_65_gca_001890125.Aspve1,0.13214674263129278
Duodenum_Day21,Aspergillus_cbs_583_65_gca_001890125.Aspve1,-0.029377995713518068
Duodenum_Day35,Aspergillus_cbs_583_65_gca_001890125.Aspve1,0.02655328499036047
Duodenum_Day7,Aspergillus_cbs_583_65_gca_001890125.Aspve1,-0.4389563081408576
Feces_Day1,Aspergillus_cbs_583_65_gca_001890125.Aspve1,-0.23850608481619107
Feces_Day21,Aspergillus_cbs_583_65_gca_001890125.Aspve1,0.07946531188412642
Feces_Day35,Aspergillus_cbs_583_65_gca_001890125.Aspve1,0.24547781416257708
Feces_Day7,Aspergillus_cbs_583_65_gca_001890125.Aspve1,-0.5090979571785621
Cecum_Day1,Aspergillus_cbs_707_79_gca_003184645.Aspell1,0.00512209605587044
Cecum_Day21,Aspergillus_cbs_707_79_gca_003184645.Aspell1,0.31946302791650183
Cecum_Day35,Aspergillus_cbs_707_79_gca_003184645.Aspell1,0.6905993491439262
Cecum_Day7,Aspergillus_cbs_707_79_gca_003184645.Aspell1,0.023068824332027615
Duodenum_Day21,Aspergillus_cbs_707_79_gca_003184645.Aspell1,-0.029258818535491393
Duodenum_Day35,Aspergillus_cbs_707_79_gca_003184645.Aspell1,-0.005869988345223565
Duodenum_Day7,Aspergillus_cbs_707_79_gca_003184645.Aspell1,-0.03493793757561425
Feces_Day1,Aspergillus_cbs_707_79_gca_003184645.Aspell1,0.13077656678180372
Feces_Day21,Aspergillus_cbs_707_79_gca_003184645.Aspell1,0.33268668680975466
Feces_Day35,Aspergillus_cbs_707_79_gca_003184645.Aspell1,0.07062180777411387
Feces_Day7,Aspergillus_cbs_707_79_gca_003184645.Aspell1,-0.6191556817819555
Cecum_Day1,Aspergillus_CBS_763.97_GCA_009193585.1,0.10994650824540253
Cecum_Day21,Aspergillus_CBS_763.97_GCA_009193585.1,0.34439423769726485
Cecum_Day35,Aspergillus_CBS_763.97_GCA_009193585.1,0.8446051943053796
Cecum_Day7,Aspergillus_CBS_763.97_GCA_009193585.1,0.20096473476135124
Duodenum_Day21,Aspergillus_CBS_763.97_GCA_009193585.1,0.18036233001956736
Duodenum_Day35,Aspergillus_CBS_763.97_GCA_009193585.1,-0.31425610220161815
Duodenum_Day7,Aspergillus_CBS_763.97_GCA_009193585.1,0.16062021373075197
Feces_Day1,Aspergillus_CBS_763.97_GCA_009193585.1,0.1363402885767191
Feces_Day21,Aspergillus_CBS_763.97_GCA_009193585.1,0.11633673637252429
Feces_Day35,Aspergillus_CBS_763.97_GCA_009193585.1,0.31746234227709014
Feces_Day7,Aspergillus_CBS_763.97_GCA_009193585.1,-0.9373111437376653
Cecum_Day1,Colletotrichum_MAFF_240422_104,0.11888732532744584
Cecum_Day21,Colletotrichum_MAFF_240422_104,0.2719655186435932
Cecum_Day35,Colletotrichum_MAFF_240422_104,0.7451757702947923
Cecum_Day7,Colletotrichum_MAFF_240422_104,0.12030707697577281
Duodenum_Day21,Colletotrichum_MAFF_240422_104,-0.14523749220086812
Duodenum_Day35,Colletotrichum_MAFF_240422_104,-0.04516678260686424
Duodenum_Day7,Colletotrichum_MAFF_240422_104,-0.0891861295694758
Feces_Day1,Colletotrichum_MAFF_240422_104,-0.34180757077735535
Feces_Day21,Colletotrichum_MAFF_240422_104,0.2524499353717027
Feces_Day35,Colletotrichum_MAFF_240422_104,-0.29573238297796456
Feces_Day7,Colletotrichum_MAFF_240422_104,-0.5694747092351984
Cecum_Day1,Cutaneotrichosporon_IBC0246_GCF_001027345.1,0.10179895132885974
Cecum_Day21,Cutaneotrichosporon_IBC0246_GCF_001027345.1,0.2991290696580924
Cecum_Day35,Cutaneotrichosporon_IBC0246_GCF_001027345.1,0.7646979129140916
Cecum_Day7,Cutaneotrichosporon_IBC0246_GCF_001027345.1,-0.04566198618168138
Duodenum_Day21,Cutaneotrichosporon_IBC0246_GCF_001027345.1,0.08965873621772102
Duodenum_Day35,Cutaneotrichosporon_IBC0246_GCF_001027345.1,0.011533691610165153
Duodenum_Day7,Cutaneotrichosporon_IBC0246_GCF_001027345.1,-0.07022807143784382
Feces_Day1,Cutaneotrichosporon_IBC0246_GCF_001027345.1,0.1879645963794463
Feces_Day21,Cutaneotrichosporon_IBC0246_GCF_001027345.1,0.23987711855130156
Feces_Day35,Cutaneotrichosporon_IBC0246_GCF_001027345.1,-0.07726733595407498
Feces_Day7,Cutaneotrichosporon_IBC0246_GCF_001027345.1,-0.5424955734750478
Cecum_Day1,Cyberlindnera_gca_001983305.ASM198330v1,-0.06400689206863497
Cecum_Day21,Cyberlindnera_gca_001983305.ASM198330v1,0.32386574174610416
Cecum_Day35,Cyberlindnera_gca_001983305.ASM198330v1,0.7773705133491322
Cecum_Day7,Cyberlindnera_gca_001983305.ASM198330v1,0.2201109078119825
Duodenum_Day21,Cyberlindnera_gca_001983305.ASM198330v1,0.025417267122616938
Duodenum_Day35,Cyberlindnera_gca_001983305.ASM198330v1,0.06437008043538617
Duodenum_Day7,Cyberlindnera_gca_001983305.ASM198330v1,-0.005612106756880397
Feces_Day1,Cyberlindnera_gca_001983305.ASM198330v1,-0.33063337262658354
Feces_Day21,Cyberlindnera_gca_001983305.ASM198330v1,0.20889581864731976
Feces_Day35,Cyberlindnera_gca_001983305.ASM198330v1,0.40163405465384416
Feces_Day7,Cyberlindnera_gca_001983305.ASM198330v1,-0.4541721007234818
Cecum_Day1,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,0.09070576693872034
Cecum_Day21,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,0.2974607166100065
Cecum_Day35,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,0.8116042538399098
Cecum_Day7,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,0.18567461294283039
Duodenum_Day21,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,-0.06058342355629165
Duodenum_Day35,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,0.047295556904940916
Duodenum_Day7,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,-0.131172660745984
Feces_Day1,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,-0.023554241922897567
Feces_Day21,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,-0.21398182771761154
Feces_Day35,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,0.19102986724483095
Feces_Day7,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,-0.5136576124805126
Cecum_Day1,Debaryomyces_CBS_789_GCF_001447935.1,0.10859775122743187
Cecum_Day21,Debaryomyces_CBS_789_GCF_001447935.1,0.2889280601168287
Cecum_Day35,Debaryomyces_CBS_789_GCF_001447935.1,0.6984746041419145
Cecum_Day7,Debaryomyces_CBS_789_GCF_001447935.1,0.003122109048471211
Duodenum_Day21,Debaryomyces_CBS_789_GCF_001447935.1,0.10406368709008129
Duodenum_Day35,Debaryomyces_CBS_789_GCF_001447935.1,-0.00036618270544819254
Duodenum_Day7,Debaryomyces_CBS_789_GCF_001447935.1,-0.05177495019496092
Feces_Day1,Debaryomyces_CBS_789_GCF_001447935.1,-0.17147984593857046
Feces_Day21,Debaryomyces_CBS_789_GCF_001447935.1,0.20038895321054317
Feces_Day35,Debaryomyces_CBS_789_GCF_001447935.1,-0.09984399550406109
Feces_Day7,Debaryomyces_CBS_789_GCF_001447935.1,-0.5543934264604471
Cecum_Day1,Diaporthe_gca_001006365.UCDDA912v1.0,0.10999203437045457
Cecum_Day21,Diaporthe_gca_001006365.UCDDA912v1.0,0.18454417967698022
Cecum_Day35,Diaporthe_gca_001006365.UCDDA912v1.0,0.7476186150117268
Cecum_Day7,Diaporthe_gca_001006365.UCDDA912v1.0,-0.13613357287672767
Duodenum_Day21,Diaporthe_gca_001006365.UCDDA912v1.0,-0.0417634007021519
Duodenum_Day35,Diaporthe_gca_001006365.UCDDA912v1.0,0.014988373140528921
Duodenum_Day7,Diaporthe_gca_001006365.UCDDA912v1.0,-0.08728662653566355
Feces_Day1,Diaporthe_gca_001006365.UCDDA912v1.0,-0.3029464501612229
Feces_Day21,Diaporthe_gca_001006365.UCDDA912v1.0,0.06711593755591272
Feces_Day35,Diaporthe_gca_001006365.UCDDA912v1.0,-0.24285950034244896
Feces_Day7,Diaporthe_gca_001006365.UCDDA912v1.0,-0.4732532303953152
Cecum_Day1,Eremothecium_DBVPG#7215_GCF_000235365.1,-0.07882384555854971
Cecum_Day21,Eremothecium_DBVPG#7215_GCF_000235365.1,0.32273465836526904
Cecum_Day35,Eremothecium_DBVPG#7215_GCF_000235365.1,0.5566380840406799
Cecum_Day7,Eremothecium_DBVPG#7215_GCF_000235365.1,0.16105216966168245
Duodenum_Day21,Eremothecium_DBVPG#7215_GCF_000235365.1,0.09498722113668778
Duodenum_Day35,Eremothecium_DBVPG#7215_GCF_000235365.1,0.027757038854994587
Duodenum_Day7,Eremothecium_DBVPG#7215_GCF_000235365.1,-0.11084300187248308
Feces_Day1,Eremothecium_DBVPG#7215_GCF_000235365.1,-0.48251095821865064
Feces_Day21,Eremothecium_DBVPG#7215_GCF_000235365.1,0.04622656245735901
Feces_Day35,Eremothecium_DBVPG#7215_GCF_000235365.1,0.41592747260488716
Feces_Day7,Eremothecium_DBVPG#7215_GCF_000235365.1,-0.46905453990609747
Cecum_Day1,Aspergillus_af70_gca_000952835.ASM95283v1,0.11641943171919644
Cecum_Day21,Aspergillus_af70_gca_000952835.ASM95283v1,-0.0958431035367644
Cecum_Day35,Aspergillus_af70_gca_000952835.ASM95283v1,0.7354919389396104
Cecum_Day7,Aspergillus_af70_gca_000952835.ASM95283v1,0.07647535015505169
Duodenum_Day21,Aspergillus_af70_gca_000952835.ASM95283v1,0.1448323083871803
Duodenum_Day35,Aspergillus_af70_gca_000952835.ASM95283v1,-0.1472584458726094
Duodenum_Day7,Aspergillus_af70_gca_000952835.ASM95283v1,-0.09438838081590939
Feces_Day1,Aspergillus_af70_gca_000952835.ASM95283v1,-0.060744519495587124
Feces_Day21,Aspergillus_af70_gca_000952835.ASM95283v1,-0.1267045389445085
Feces_Day35,Aspergillus_af70_gca_000952835.ASM95283v1,-0.012635175790587816
Feces_Day7,Aspergillus_af70_gca_000952835.ASM95283v1,-0.40528286764925836
Cecum_Day1,Aspergillus_CBS_114.51_GCF_003184785.1,0.11238165134401035
Cecum_Day21,Aspergillus_CBS_114.51_GCF_003184785.1,0.3186855142383327
Cecum_Day35,Aspergillus_CBS_114.51_GCF_003184785.1,0.8075885992157741
Cecum_Day7,Aspergillus_CBS_114.51_GCF_003184785.1,0.21217607572110708
Duodenum_Day21,Aspergillus_CBS_114.51_GCF_003184785.1,-0.05834710926103748
Duodenum_Day35,Aspergillus_CBS_114.51_GCF_003184785.1,0.022094465827315446
Duodenum_Day7,Aspergillus_CBS_114.51_GCF_003184785.1,-0.08521116524749495
Feces_Day1,Aspergillus_CBS_114.51_GCF_003184785.1,-0.2593681894641966
Feces_Day21,Aspergillus_CBS_114.51_GCF_003184785.1,0.16983360429404648
Feces_Day35,Aspergillus_CBS_114.51_GCF_003184785.1,0.31987018773283404
Feces_Day7,Aspergillus_CBS_114.51_GCF_003184785.1,-0.5925661864268537
Cecum_Day1,Aspergillus_dto_134e9_gca_001890725.Aspwe1,0.11297036848172848
Cecum_Day21,Aspergillus_dto_134e9_gca_001890725.Aspwe1,0.34686182917537645
Cecum_Day35,Aspergillus_dto_134e9_gca_001890725.Aspwe1,0.8036540956050009
Cecum_Day7,Aspergillus_dto_134e9_gca_001890725.Aspwe1,-0.10296077701400397
Duodenum_Day21,Aspergillus_dto_134e9_gca_001890725.Aspwe1,-0.061815126512428265
Duodenum_Day35,Aspergillus_dto_134e9_gca_001890725.Aspwe1,-0.05476771815134596
Duodenum_Day7,Aspergillus_dto_134e9_gca_001890725.Aspwe1,-0.09528207058624316
Feces_Day1,Aspergillus_dto_134e9_gca_001890725.Aspwe1,-0.19726068433671662
Feces_Day21,Aspergillus_dto_134e9_gca_001890725.Aspwe1,0.2229710197865984
Feces_Day35,Aspergillus_dto_134e9_gca_001890725.Aspwe1,0.1538583313205999
Feces_Day7,Aspergillus_dto_134e9_gca_001890725.Aspwe1,-0.40952545073476965
Cecum_Day1,Aspergillus_z5_gca_001029325.ASM102932v1,0.10001346345040396
Cecum_Day21,Aspergillus_z5_gca_001029325.ASM102932v1,-0.0006261221084036261
Cecum_Day35,Aspergillus_z5_gca_001029325.ASM102932v1,0.7823162457192783
Cecum_Day7,Aspergillus_z5_gca_001029325.ASM102932v1,0.17430205259923048
Duodenum_Day21,Aspergillus_z5_gca_001029325.ASM102932v1,-0.04976650760096302
Duodenum_Day35,Aspergillus_z5_gca_001029325.ASM102932v1,0.020635390949462096
Duodenum_Day7,Aspergillus_z5_gca_001029325.ASM102932v1,-0.04149224658652928
Feces_Day1,Aspergillus_z5_gca_001029325.ASM102932v1,-0.4159716619495075
Feces_Day21,Aspergillus_z5_gca_001029325.ASM102932v1,0.34198640020703586
Feces_Day35,Aspergillus_z5_gca_001029325.ASM102932v1,0.19339419453607443
