compartment_yeast,day,yeast,average_weighted_mtype,organism,ncbiid,kingdom,phylum,class,order,family,genus,file
Faeces,21,Aspergillus_cbs_583_65_gca_001890125.Aspve1,0.000720366,Aspergillus versicolor,46472,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_versicolor_cbs_583_65_gca_001890125.Aspve1.json
Faeces,21,Aspergillus_dto_134e9_gca_001890725.Aspwe1,0.000632305,Aspergillus wentii,5066,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_wentii_dto_134e9_gca_001890725.Aspwe1.json
Faeces,21,Aspergillus_gca_001515345.ASM151534v1,0.00069987,Aspergillus niger,5061,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_niger_gca_001515345.ASM151534v1.json
Faeces,21,Aspergillus_gca_001717485.ASM171748v1,0.000524616,Aspergillus cristatus,573508,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_cristatus_gca_001717485.ASM171748v1.json
Faeces,21,Aspergillus_gca_002234965.ASM223496v1,0.000625011,Aspergillus turcosus,1245748,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_turcosus_gca_002234965.ASM223496v1.json
Faeces,21,Aspergillus_ibt_23096_gca_002849105.Aspste1,0.000505308,Aspergillus steynii,306088,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_steynii_ibt_23096_gca_002849105.Aspste1.json
Faeces,21,Aspergillus_z5_gca_001029325.ASM102932v1,0.000667076,Aspergillus fumigatus,746128,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_fumigatus_z5_gca_001029325.ASM102932v1.json
Faeces,21,Aureobasidium_EXF,0.00011164,Wallemia hederae,1540922,Fungi,Basidiomycota,Wallemiomycetes,Wallemiales,Wallemiaceae,Wallemia,Wallemia_hederae_EXF.json
Faeces,21,Aureobasidium_EXF,0.00011164,Wallemia ichthyophaga,245174,Fungi,Basidiomycota,Wallemiomycetes,Wallemiales,Wallemiaceae,Wallemia,Wallemia_ichthyophaga_EXF.json
Faeces,21,Aureobasidium_EXF,0.00011164,Aureobasidium subglaciale,1042127,Fungi,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium_subglaciale_EXF.json
Faeces,21,Aureobasidium_cbs_110374_gca_000721775.Aureobasidium_pullulans_var._melanogenum_CBS_110374_v1.0,0.000687069,Aureobasidium melanogenum,46634,Fungi,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium_melanogenum_cbs_110374_gca_000721775.Aureobasidium_pullulans_var._melanogenum_CBS_110374_v1.0.json
Faeces,21,Candida_ATCC_20962_GCA_003327735.1,0.000738651,Candida viswanathii,5486,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida_viswanathii_ATCC_20962_GCA_003327735.1.json
Faeces,21,Candida_p60002_gca_000784525.Cand_albi_P60002_V1,0.000435747,Candida albicans,5476,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida_albicans_p60002_gca_000784525.Cand_albi_P60002_V1.json
Faeces,21,Cercospora_gca_002933655.Cbert_1,0.000623277,Cercospora berteroae,357750,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Cercospora,Cercospora_berteroae_gca_002933655.Cbert_1.json
Faeces,21,Clavispora_P2_GCA_009498075.1,0.000558969,Clavispora lusitaniae,36911,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora_lusitaniae_P2_GCA_009498075.1.json
Faeces,21,Clavispora_P4_GCA_009498135.1,0.000629881,Clavispora lusitaniae,36911,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora_lusitaniae_P4_GCA_009498135.1.json
Faeces,21,Clavispora_P5_GCA_009498115.1,0.000333515,Clavispora lusitaniae,36911,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora_lusitaniae_P5_GCA_009498115.1.json
Faeces,21,Colletotrichum_CBS_518.97_GCA_004367935.1,0.000127079,Colletotrichum sidae,1347389,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_sidae_CBS_518.97_GCA_004367935.1.json
Faeces,21,Colletotrichum_M1.001_GCF_000149035.1,0.000550203,Colletotrichum graminicola,31870,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_graminicola_M1.001_GCF_000149035.1.json
Faeces,21,Colletotrichum_MAFF305635,0.000352974,Colletotrichum higginsianum,80884,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_higginsianum_MAFF305635.json
Faeces,21,Colletotrichum_MAFF_240422_104,0.000287722,Colletotrichum orbiculare,5465,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_orbiculare_MAFF_240422_104.json
Faeces,21,Colletotrichum_cg_14_gca_000446055.Colletotrichum_gloeosporioides1,0.000651841,Colletotrichum gloeosporioides,474922,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_gloeosporioides_cg_14_gca_000446055.Colletotrichum_gloeosporioides1.json
Faeces,21,Colletotrichum_gca_000696135.ASM69613v1,0.000282064,Colletotrichum sublineola,1173701,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_sublineola_gca_000696135.ASM69613v1.json
Faeces,21,Colletotrichum_gca_001563125.CSAL01,0.000625339,Colletotrichum salicis,1209931,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_salicis_gca_001563125.CSAL01.json
Faeces,21,Colletotrichum_gca_001563135.CSIM01,0.000502808,Colletotrichum simmondsii,703756,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_simmondsii_gca_001563135.CSIM01.json
Faeces,21,Colletotrichum_gca_001625285.Ci238704v1,0.00023087,Colletotrichum incanum,1573173,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_incanum_gca_001625285.Ci238704v1.json
Faeces,21,Colletotrichum_gca_001855235.ASM185523v1,0.000241659,Colletotrichum incanum,1573173,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_incanum_gca_001855235.ASM185523v1.json
Faeces,21,Colletotrichum_gca_001937105.ASM193710v1,0.000412048,Colletotrichum chlorophyti,708187,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_chlorophyti_gca_001937105.ASM193710v1.json
Faeces,21,Cutaneotrichosporon_IBC0246_GCF_001027345.1,0.00040255,Cutaneotrichosporon oleaginosum,879819,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,Cutaneotrichosporon_oleaginosum_IBC0246_GCF_001027345.1.json
Faeces,21,Cyberlindnera_gca_001983305.ASM198330v1,0.000600226,Cyberlindnera fabianii,36022,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Cyberlindnera,Cyberlindnera_fabianii_gca_001983305.ASM198330v1.json
Faeces,21,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,0.000556657,Cyberlindnera jadinii,4903,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Cyberlindnera,Cyberlindnera_jadinii_nrrl_y_1542_gca_001661405.Cybja1.json
Faeces,21,Debaryomyces_CBS_789_GCF_001447935.1,0.00041753,Debaryomyces fabryi,58627,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,Debaryomyces_fabryi_CBS_789_GCF_001447935.1.json
Faeces,21,Diaporthe_gca_001006365.UCDDA912v1.0,0.000765829,Diaporthe ampelina,1214573,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Diaporthe_ampelina_gca_001006365.UCDDA912v1.0.json
Faeces,21,Eremothecium_DBVPG#7215_GCF_000235365.1,0.000120202,Eremothecium cymbalariae,45285,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Eremothecium,Eremothecium_cymbalariae_DBVPG#7215_GCF_000235365.1.json
Faeces,21,Exidia_hhb12029_gca_001632375.Exigl1,0.000734574,Exidia glandulosa,5219,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Exidiaceae,Exidia,Exidia_glandulosa_hhb12029_gca_001632375.Exigl1.json
Faeces,21,Fusarium_NRRL_13405_GCA_003012295.1,0.0007445,Fusarium flagelliforme,2675880,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_flagelliforme_NRRL_13405_GCA_003012295.1.json
Faeces,21,Fusarium_NRRL_20438_GCA_003947045.1,0.000840602,Fusarium ambrosium,131363,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_ambrosium_NRRL_20438_GCA_003947045.1.json
Faeces,21,Fusarium_NRRL_3299_GCA_003012315.1,0.0000734,Fusarium sporotrichioides,5514,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_sporotrichioides_NRRL_3299_GCA_003012315.1.json
Faeces,21,Fusarium_f._sp._cepae_FoC_A23_GCA_003615075.1,0.000631117,Fusarium oxysporum,5507,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_oxysporum_f._sp._cepae_FoC_A23_GCA_003615075.1.json
Faeces,21,Fusarium_f_sp_radicis_lycopersici_26381_gca_000260155.FO_CL57_V1,0.000427331,Fusarium oxysporum,5507,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_oxysporum_f_sp_radicis_lycopersici_26381_gca_000260155.FO_CL57_V1.json
Faeces,21,Fusarium_f_sp_vasinfectum_25433_gca_000260175.FO_Cotton_V1,0.000634212,Fusarium oxysporum,5507,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_oxysporum_f_sp_vasinfectum_25433_gca_000260175.FO_Cotton_V1.json
Faeces,21,Fusarium_gca_001292635.ASM129263v1,0.000777239,Fusarium langsethiae,179993,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_langsethiae_gca_001292635.ASM129263v1.json
Faeces,21,Hyphopichia_nrrl_y_1933_gca_001661395.Hypbu1,0.000467112,Hyphopichia burtonii,717740,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Hyphopichia,Hyphopichia_burtonii_nrrl_y_1933_gca_001661395.Hypbu1.json
Faeces,21,Malassezia_CBS_7877_GCA_003691605.1,0.000435902,Malassezia restricta,76775,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia_restricta_CBS_7877_GCA_003691605.1.json
Faeces,21,Metschnikovia_ICS1,0.001060094,Metschnikowia pulcherrima,,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Metschnikowia,Metschnikovia.json
Faeces,21,Mucor_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1,0.000547943,Mucor circinelloides,36080,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_circinelloides_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1.json
Faeces,21,Penicillium_Wisconsin_54,0.000250188,Penicillium rubens,1108849,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_rubens_Wisconsin_54.json
Faeces,21,Penicillium_fm164_gca_000513255.PROQFM164_20130607,0.000764458,Penicillium roqueforti,5082,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_roqueforti_fm164_gca_000513255.PROQFM164_20130607.json
Faeces,21,Penicillium_fm_013_gca_000513335.PCAMFM013_20131106,0.000709638,Penicillium camemberti,5075,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_camemberti_fm_013_gca_000513335.PCAMFM013_20131106.json
Faeces,21,Penicillium_gca_000710275.ASM71027v1,0.000315218,Penicillium chrysogenum,5076,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_chrysogenum_gca_000710275.ASM71027v1.json
Faeces,21,Penicillium_gca_000769735.ASM76973v1,0.000574404,Penicillium expansum,27334,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_expansum_gca_000769735.ASM76973v1.json
Faeces,21,Penicillium_gca_000769765.ASM76976v1,0.000704463,Penicillium italicum,40296,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_italicum_gca_000769765.ASM76976v1.json
Faeces,21,Penicillium_gca_002016555.ASM201655v1,0.000466422,Penicillium brasilianum,104259,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_brasilianum_gca_002016555.ASM201655v1.json
Faeces,21,Penicillium_gca_002072345.ASM207234v1,0.000445691,Penicillium antarcticum,416450,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_antarcticum_gca_002072345.ASM207234v1.json
Faeces,21,Penicillium_gca_002072375.ASM207237v1,0.000315512,Penicillium steckii,303698,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_steckii_gca_002072375.ASM207237v1.json
Faeces,21,Purpureocillium_gca_001653265.ASM165326v1,0.000634715,Purpureocillium lilacinum,33203,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Purpureocillium,Purpureocillium_lilacinum_gca_001653265.ASM165326v1.json
Faeces,21,Purpureocillium_gca_003144605.ASM314460v1,0.0002887,Purpureocillium lilacinum,33203,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Purpureocillium,Purpureocillium_lilacinum_gca_003144605.ASM314460v1.json
Faeces,21,Rhizopus_CBS_357.93_GCA_003325435.1,0.000790468,Rhizopus azygosporus,86630,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus_azygosporus_CBS_357.93_GCA_003325435.1.json
Faeces,21,Rhizopus_gca_002083735.Rhimi_ATCC11559_1,0.000395247,Rhizopus microsporus,58291,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus_microsporus_gca_002083735.Rhimi_ATCC11559_1.json
Faeces,21,Rhizopus_ra_99_880_gca_000149305.RO3,0.000722839,Rhizopus delemar,936053,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus_delemar_ra_99_880_gca_000149305.RO3.json
Faeces,21,Rhodotorula_NBRC10032_GCA_007990605.1,0.000288676,Rhodotorula toruloides,5286,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_toruloides_NBRC10032_GCA_007990605.1.json
Faeces,21,Rhodotorula_NP11_GCF_000320785.1,0.000176145,Rhodotorula toruloides,5286,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_toruloides_NP11_GCF_000320785.1.json
Faeces,21,Rhodotorula_UCD,0.000483299,Rhodotorula diobovata,5288,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_diobovata_UCD.json
Faeces,21,Rhodotorula_gca_001255795.IFO0880_HGAP3_v1,0.000406191,Rhodotorula toruloides,5286,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_toruloides_gca_001255795.IFO0880_HGAP3_v1.json
Faeces,21,Rhodotorula_gca_002922495.ASM292249v1,0.000426403,Rhodotorula taiwanensis,741276,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_taiwanensis_gca_002922495.ASM292249v1.json
Faeces,21,Saccharomyces_AWRI1631_GCA_000182175.1,0.000225258,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_AWRI1631_GCA_000182175.1.json
Faeces,21,Saccharomyces_gca_001298625.SEUB3.0,0.00049205,Saccharomyces eubayanus,1080349,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_eubayanus_gca_001298625.SEUB3.0.json
Faeces,21,Saccharomyces_gca_001634645.GLBRCY22,0.000614473,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_gca_001634645.GLBRCY22.json
Faeces,21,Saccharomyces_vin13_gca_000190215.ScVIN13_v01,0.000445684,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_vin13_gca_000190215.ScVIN13_v01.json
Faeces,21,Saccharomyces_vl3_gca_000190235.ScVL3_v01,0.000438924,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_vl3_gca_000190235.ScVL3_v01.json
Faeces,21,Saccharomyces_yjm1078_gca_000975645.Sc_YJM1078_v1,0.000371737,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1078_gca_000975645.Sc_YJM1078_v1.json
Faeces,21,Saccharomyces_yjm1202_gca_000976785.Sc_YJM1202_v1,0.000681105,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1202_gca_000976785.Sc_YJM1202_v1.json
Faeces,21,Saccharomyces_yjm1208_gca_000976815.Sc_YJM1208_v1,0.000431557,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1208_gca_000976815.Sc_YJM1208_v1.json
Faeces,21,Saccharomyces_yjm1242_gca_000976845.Sc_YJM1242_v1,0.000596686,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1242_gca_000976845.Sc_YJM1242_v1.json
Faeces,21,Saccharomyces_yjm1244_gca_000976875.Sc_YJM1244_v1,0.000139462,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1244_gca_000976875.Sc_YJM1244_v1.json
Faeces,21,Saccharomyces_yjm1307_gca_000977055.Sc_YJM1307_v1,0.000258193,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1307_gca_000977055.Sc_YJM1307_v1.json
Faeces,21,Saccharomyces_yjm1332_gca_000977145.Sc_YJM1332_v1,0.000404034,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1332_gca_000977145.Sc_YJM1332_v1.json
Faeces,21,Saccharomyces_yjm1338_gca_000977205.Sc_YJM1338_v1,0.000514794,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1338_gca_000977205.Sc_YJM1338_v1.json
Faeces,21,Saccharomyces_yjm1355_gca_000977295.Sc_YJM1355_v1,0.000412487,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1355_gca_000977295.Sc_YJM1355_v1.json
Faeces,21,Saccharomyces_yjm1415_gca_000977685.Sc_YJM1415_v1,0.000151286,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1415_gca_000977685.Sc_YJM1415_v1.json
Faeces,21,Saccharomyces_yjm1444_gca_000977925.Sc_YJM1444_v1,0.000266532,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1444_gca_000977925.Sc_YJM1444_v1.json
Faeces,21,Saccharomyces_yjm1450_gca_000977985.Sc_YJM1450_v1,0.0000992,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1450_gca_000977985.Sc_YJM1450_v1.json
Faeces,21,Saccharomyces_yjm1460_gca_000978015.Sc_YJM1460_v1,0.000284728,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1460_gca_000978015.Sc_YJM1460_v1.json
Faeces,21,Saccharomyces_yjm1526_gca_000978165.Sc_YJM1526_v1,0.000559913,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1526_gca_000978165.Sc_YJM1526_v1.json
Faeces,21,Saccharomyces_yjm1527_gca_000978195.Sc_YJM1527_v1,0.000379651,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1527_gca_000978195.Sc_YJM1527_v1.json
Faeces,21,Saccharomyces_yjm1592_gca_000978315.Sc_YJM1592_v1,0.000421849,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1592_gca_000978315.Sc_YJM1592_v1.json
Faeces,21,Saccharomyces_yjm1615_gca_000978345.Sc_YJM1615_v1,0.00051498,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1615_gca_000978345.Sc_YJM1615_v1.json
Faeces,21,Saccharomyces_yjm193_gca_000975765.Sc_YJM193_v1,0.000539247,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm193_gca_000975765.Sc_YJM193_v1.json
Faeces,21,Saccharomyces_yjm451_gca_000976005.Sc_YJM451_v1,0.000508983,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm451_gca_000976005.Sc_YJM451_v1.json
Faeces,21,Saccharomyces_yjm555_gca_000976185.Sc_YJM555_v1,0.00056761,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm555_gca_000976185.Sc_YJM555_v1.json
Faeces,21,Saccharomyces_yjm969_gca_000976395.Sc_YJM969_v1,0.000142734,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm969_gca_000976395.Sc_YJM969_v1.json
Faeces,21,Saccharomyces_yjm972_gca_000976425.Sc_YJM972_v1,0.00045763,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm972_gca_000976425.Sc_YJM972_v1.json
Faeces,21,Talaromyces_ATCC_10500_GCF_000003125.1,0.0000971,Talaromyces stipitatus,28564,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces_stipitatus_ATCC_10500_GCF_000003125.1.json
Faeces,21,Talaromyces_pm1_gca_000750115.ASM75011v1,0.000528132,Talaromyces marneffei,37727,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces_marneffei_pm1_gca_000750115.ASM75011v1.json
Faeces,21,Trichoderma_cbs_433_97_gca_003025105.Trias_v._1.0,0.000559841,Trichoderma asperellum,101201,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_asperellum_cbs_433_97_gca_003025105.Trias_v._1.0.json
Faeces,21,Trichoderma_gca_002022785.ASM202278v1,0.000658116,Trichoderma guizhouense,1491466,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_guizhouense_gca_002022785.ASM202278v1.json
Faeces,21,Trichoderma_gca_003025115.Trici_v4.0,0.000323477,Trichoderma citrinoviride,58853,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_citrinoviride_gca_003025115.Trici_v4.0.json
Faeces,21,Wickerhamomyces_NRRL_Y,0.00062243,Wickerhamomyces ciferrii,1041607,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Wickerhamomyces,Wickerhamomyces_ciferrii_NRRL_Y.json
Faeces,35,Alternaria_FERA_1082_GCA_004154745.1,0.000762092,Alternaria tenuissima,119927,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_tenuissima_FERA_1082_GCA_004154745.1.json
Faeces,35,Alternaria_FERA_1164_GCA_004156015.1,0.000632875,Alternaria tenuissima,119927,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_tenuissima_FERA_1164_GCA_004156015.1.json
Faeces,35,Alternaria_FERA_1177_GCA_004154755.1,0.000810753,Alternaria alternata,5599,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_alternata_FERA_1177_GCA_004154755.1.json
Faeces,35,Alternaria_FERA_24350_GCA_004154735.1,0.000733027,Alternaria tenuissima,119927,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_tenuissima_FERA_24350_GCA_004154735.1.json
Faeces,35,Alternaria_FERA_635_GCA_004168565.1,0.000630199,Alternaria tenuissima,119927,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_tenuissima_FERA_635_GCA_004168565.1.json
