taxon,sample_id,tolerance,reaction,flux,abundance,metabolite,direction
Acinetobacter,Duodenum_Day21,1e-06,EX_uri(e),50.38893321074678,0.025044722719141325,uri[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_asp_L(e),-81.26886309242946,0.025044722719141325,asp_L[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_lac_L(e),-29.408368412979215,0.025044722719141325,lac_L[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_hdca(e),42.61702184971429,0.025044722719141325,hdca[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_ddca(e),90.77479752987807,0.025044722719141325,ddca[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_cys_L(e),-0.9329552215180446,0.025044722719141325,cys_L[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_26dap_M(e),0.06565147399282494,0.025044722719141325,26dap_M[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_ac(e),833.8858436839901,0.025044722719141325,ac[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_etoh(e),-80.57883345213925,0.025044722719141325,etoh[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_phe_L(e),53.99109423990194,0.025044722719141325,phe_L[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_zn2(e),-0.0002693591514563838,0.025044722719141325,zn2[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_ala_L(e),63.62651809029497,0.025044722719141325,ala_L[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_but(e),-73.0849983826621,0.025044722719141325,but[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_thr_L(e),-46.37958125304725,0.025044722719141325,thr_L[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_nmn(e),-0.03875469041344937,0.025044722719141325,nmn[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_2hyoxplac(e),0.1876359816452303,0.025044722719141325,2hyoxplac[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_acac(e),0.20201745371076005,0.025044722719141325,acac[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_leu_L(e),3.9541011017659007,0.025044722719141325,leu_L[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_3mop(e),20.69728796120154,0.025044722719141325,3mop[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_adn(e),-94.0468684303169,0.025044722719141325,adn[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_h2(e),-14.067281542859156,0.025044722719141325,h2[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_mn2(e),-0.0002689069792752014,0.025044722719141325,mn2[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_tyr_L(e),-54.49469674788995,0.025044722719141325,tyr_L[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_dad_2(e),32.31662470197529,0.025044722719141325,dad_2[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_arg_L(e),-92.08641961846712,0.025044722719141325,arg_L[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_pydxn(e),-0.000136909130240162,0.025044722719141325,pydxn[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_k(e),-0.0002667614059899609,0.025044722719141325,k[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_ppa(e),47.01698790644242,0.025044722719141325,ppa[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_akg(e),33.689104586693425,0.025044722719141325,akg[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_lac_D(e),-28.73918181987567,0.025044722719141325,lac_D[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_fol(e),-0.0005850889352847887,0.025044722719141325,fol[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_mnl(e),-93.242547966448,0.025044722719141325,mnl[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_acald(e),-71.79916807817885,0.025044722719141325,acald[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_mal_L(e),-85.94467360303126,0.025044722719141325,mal_L[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_fe3(e),-0.0005820278489053184,0.025044722719141325,fe3[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_fru(e),-92.91253067521262,0.025044722719141325,fru[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_ser_L(e),-78.77852874937537,0.025044722719141325,ser_L[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_gcald(e),-83.423196870776,0.025044722719141325,gcald[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_ptrc(e),38.00998870198926,0.025044722719141325,ptrc[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_cu2(e),-0.0002689069800976002,0.025044722719141325,cu2[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_cytd(e),-40.148797978153716,0.025044722719141325,cytd[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_ins(e),-93.6525610054546,0.025044722719141325,ins[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_oxa(e),0.3964850291556208,0.025044722719141325,oxa[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_fum(e),-82.6019445223099,0.025044722719141325,fum[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_met_L(e),32.265375441868926,0.025044722719141325,met_L[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_chor(e),0.10695871323196496,0.025044722719141325,chor[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_sheme(e),-1.867028564117492e-06,0.025044722719141325,sheme[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_2obut(e),-17.72160437404786,0.025044722719141325,2obut[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_pheme(e),-5.3722240574674526e-05,0.025044722719141325,pheme[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_ncam(e),-23.36275096199886,0.025044722719141325,ncam[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_bhb(e),-74.90606630299156,0.025044722719141325,bhb[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_mqn8(e),-0.0003953679188910034,0.025044722719141325,mqn8[e],import
Acinetobacter,Duodenum_Day21,1e-06,EX_4hphac(e),0.19956393559253757,0.025044722719141325,4hphac[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_4hoxpacd(e),0.5649650535918909,0.025044722719141325,4hoxpacd[e],export
Acinetobacter,Duodenum_Day21,1e-06,EX_phpyr(e),0.16066507460802038,0.025044722719141325,phpyr[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_tym(e),-0.07481987784951183,0.1001788908765653,tym[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_orn(e),-91.15407044594546,0.1001788908765653,orn[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_his_L(e),2.9700300491707816,0.1001788908765653,his_L[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_ocdca(e),-0.001501864097694969,0.1001788908765653,ocdca[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_taur(e),-0.007368740656559544,0.1001788908765653,taur[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_gln_L(e),-87.98483777423542,0.1001788908765653,gln_L[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_o2(e),-97.51961819431777,0.1001788908765653,o2[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_gly(e),38.43286024159553,0.1001788908765653,gly[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_trp_L(e),-0.0077840200665318555,0.1001788908765653,trp_L[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_urea(e),-89.36577144415625,0.1001788908765653,urea[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_h2s(e),-67.51170123353855,0.1001788908765653,h2s[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_thm(e),-0.000791495965864238,0.1001788908765653,thm[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_succ(e),629.9331479536218,0.1001788908765653,succ[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_glu_L(e),-89.63801778739459,0.1001788908765653,glu_L[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_4abut(e),383.06497609546835,0.1001788908765653,4abut[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_pi(e),85.32198993536984,0.1001788908765653,pi[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_C02528(e),-0.004025260850930835,0.1001788908765653,C02528[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_thymd(e),-0.0017436327508692402,0.1001788908765653,thymd[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_pyr(e),-5.266612015641086,0.1001788908765653,pyr[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_cit(e),-93.82734910409383,0.1001788908765653,cit[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_pro_L(e),-93.1005072868913,0.1001788908765653,pro_L[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_gua(e),143.15498843793233,0.1001788908765653,gua[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_so4(e),-0.0007921217793856618,0.1001788908765653,so4[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_glyc3p(e),-85.51545765959662,0.1001788908765653,glyc3p[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_lys_L(e),-0.05738050151235202,0.1001788908765653,lys_L[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_ribflv(e),-0.00015578482671929977,0.1001788908765653,ribflv[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_hxan(e),31.413406537475137,0.1001788908765653,hxan[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_ca2(e),-0.0007920854745342734,0.1001788908765653,ca2[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_cgly(e),-0.0011741726187520722,0.1001788908765653,cgly[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_co2(e),60.23823305888942,0.1001788908765653,co2[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_h2o(e),-74.46677599721286,0.1001788908765653,h2o[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_cl(e),-0.0007920854751275433,0.1001788908765653,cl[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_csn(e),-5.427731267054544,0.1001788908765653,csn[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_no2(e),9.005612134457431,0.1001788908765653,no2[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_for(e),123.91464398581125,0.1001788908765653,for[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_val_L(e),-13.884399481064609,0.1001788908765653,val_L[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_h(e),928.4180486654376,0.1001788908765653,h[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_glyc(e),-89.53342567913758,0.1001788908765653,glyc[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_cholate(e),-79.40474454374457,0.1001788908765653,cholate[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_asn_L(e),-83.48269935354422,0.1001788908765653,asn_L[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_ura(e),-5.152816712319791,0.1001788908765653,ura[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_fe2(e),-0.0004261709237065723,0.1001788908765653,fe2[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_mg2(e),-0.0007981657701657028,0.1001788908765653,mg2[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_ala_D(e),646.4602625124928,0.1001788908765653,ala_D[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_nac(e),0.008033430639555644,0.1001788908765653,nac[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_xan(e),-22.066217066107342,0.1001788908765653,xan[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_4hbz(e),-0.0007920044699094436,0.1001788908765653,4hbz[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_nh4(e),-61.79837917844547,0.1001788908765653,nh4[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_cobalt2(e),-0.0007942832476027141,0.1001788908765653,cobalt2[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_ile_L(e),-32.204110316379825,0.1001788908765653,ile_L[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_uri(e),81.43467170036035,0.1001788908765653,uri[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_spmd(e),-0.0007920854757596121,0.1001788908765653,spmd[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_asp_L(e),-84.95793909793582,0.1001788908765653,asp_L[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_lac_L(e),397.9895087980094,0.1001788908765653,lac_L[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_cys_L(e),60.76310224204945,0.1001788908765653,cys_L[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_26dap_M(e),0.010350767010364866,0.1001788908765653,26dap_M[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_ac(e),-76.64764548830387,0.1001788908765653,ac[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_etoh(e),-92.87570162359815,0.1001788908765653,etoh[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_phe_L(e),44.125777826832575,0.1001788908765653,phe_L[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_zn2(e),-0.0008057799281039489,0.1001788908765653,zn2[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_gthrd(e),-0.0007920854747818808,0.1001788908765653,gthrd[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_ala_L(e),493.21512952824474,0.1001788908765653,ala_L[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_thr_L(e),-90.22013671098185,0.1001788908765653,thr_L[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_nmn(e),-0.009617569972393002,0.1001788908765653,nmn[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_2hyoxplac(e),0.04816471800243016,0.1001788908765653,2hyoxplac[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_leu_L(e),-75.12161523983767,0.1001788908765653,leu_L[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_acgam(e),-5.41367966545377,0.1001788908765653,acgam[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_3mop(e),11.756345220203944,0.1001788908765653,3mop[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_adn(e),-91.78401773381678,0.1001788908765653,adn[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_mn2(e),-0.0007920854685425328,0.1001788908765653,mn2[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_tyr_L(e),-44.228954452815536,0.1001788908765653,tyr_L[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_dad_2(e),29.244545353224755,0.1001788908765653,dad_2[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_arg_L(e),-96.37192572791741,0.1001788908765653,arg_L[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_dcyt(e),-0.824598576706714,0.1001788908765653,dcyt[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_pydxn(e),-0.0003860114348647262,0.1001788908765653,pydxn[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_k(e),-0.0008180682245527493,0.1001788908765653,k[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_ppa(e),-82.77357567359249,0.1001788908765653,ppa[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_akg(e),-84.71677963948137,0.1001788908765653,akg[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_fol(e),-0.0024489814137319678,0.1001788908765653,fol[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_mnl(e),-92.63215033720871,0.1001788908765653,mnl[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_acald(e),-89.7556419827551,0.1001788908765653,acald[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_rib_D(e),-46.59900686259973,0.1001788908765653,rib_D[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_mal_L(e),-87.45478333746425,0.1001788908765653,mal_L[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_fe3(e),-0.0011712285558017996,0.1001788908765653,fe3[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_fru(e),-89.19723088406381,0.1001788908765653,fru[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_ser_L(e),-53.754123910329376,0.1001788908765653,ser_L[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_gcald(e),-14.013422768584684,0.1001788908765653,gcald[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_ptrc(e),18.606757016499362,0.1001788908765653,ptrc[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_cu2(e),-0.0007920854666139148,0.1001788908765653,cu2[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_cytd(e),-70.07259472262234,0.1001788908765653,cytd[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_ins(e),-90.02371411363119,0.1001788908765653,ins[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_fum(e),-76.1821445774911,0.1001788908765653,fum[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_met_L(e),6.70861923651403,0.1001788908765653,met_L[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_chor(e),-0.0025797169098701524,0.1001788908765653,chor[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_sheme(e),-0.0007920854757600205,0.1001788908765653,sheme[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_2obut(e),31.20157401293604,0.1001788908765653,2obut[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_pheme(e),-0.0007791216709704961,0.1001788908765653,pheme[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_12dhchol(e),79.40474454346858,0.1001788908765653,12dhchol[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_amp(e),-0.004631031399877035,0.1001788908765653,amp[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_mqn8(e),0.04058751394287369,0.1001788908765653,mqn8[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_tdchola(e),-0.0060207383131081265,0.1001788908765653,tdchola[e],import
Rhodococcus,Duodenum_Day21,1e-06,EX_3dhcdchol(e),0.010045999352042879,0.1001788908765653,3dhcdchol[e],export
Rhodococcus,Duodenum_Day21,1e-06,EX_4hoxpacd(e),0.148009791816478,0.1001788908765653,4hoxpacd[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_tym(e),-1.95297806201168,0.0010204081632653062,tym[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_orn(e),-73.91680398484526,0.0010204081632653062,orn[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_his_L(e),-10.472756747039483,0.0010204081632653062,his_L[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_ocdca(e),31.340353689858105,0.0010204081632653062,ocdca[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_taur(e),-1.5991177454458236,0.0010204081632653062,taur[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_gln_L(e),210.52766790623602,0.0010204081632653062,gln_L[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_o2(e),-95.88428266144875,0.0010204081632653062,o2[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_gly(e),-44.904477757496295,0.0010204081632653062,gly[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_trp_L(e),0.28139348539424497,0.0010204081632653062,trp_L[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_urea(e),-55.37814962065202,0.0010204081632653062,urea[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_ttdca(e),-83.31709726775125,0.0010204081632653062,ttdca[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_h2s(e),-28.767467350716938,0.0010204081632653062,h2s[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_7dhcdchol(e),0.9744098241960406,0.0010204081632653062,7dhcdchol[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_succ(e),13.760929034201078,0.0010204081632653062,succ[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_glu_L(e),-24.074095973220494,0.0010204081632653062,glu_L[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_4abut(e),189.06071305801143,0.0010204081632653062,4abut[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_pi(e),1.1468849817688822,0.0010204081632653062,pi[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_glyclt(e),418.1395667280914,0.0010204081632653062,glyclt[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_C02528(e),-0.9744098241960406,0.0010204081632653062,C02528[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_thymd(e),0.06387900001465978,0.0010204081632653062,thymd[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_cit(e),-90.35389953567802,0.0010204081632653062,cit[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_pro_L(e),-64.15416430561572,0.0010204081632653062,pro_L[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_gua(e),136.29930121941032,0.0010204081632653062,gua[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_so4(e),-9.65038750242514e-06,0.0010204081632653062,so4[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_lys_L(e),1.0424078666375398,0.0010204081632653062,lys_L[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_hxan(e),-57.41021694472741,0.0010204081632653062,hxan[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_ca2(e),-9.6521614741602e-06,0.0010204081632653062,ca2[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_cgly(e),-0.11488663615046155,0.0010204081632653062,cgly[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_co2(e),521.6549382160445,0.0010204081632653062,co2[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_h2o(e),-47.113443086289266,0.0010204081632653062,h2o[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_cl(e),-9.652244328804627e-06,0.0010204081632653062,cl[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_csn(e),-4.908706207446082,0.0010204081632653062,csn[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_no2(e),-7.078714605714332,0.0010204081632653062,no2[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_for(e),2.10127109036607,0.0010204081632653062,for[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_val_L(e),-34.47467370528724,0.0010204081632653062,val_L[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_h(e),441.5154276221461,0.0010204081632653062,h[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_glyc(e),-89.44625977215112,0.0010204081632653062,glyc[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_asn_L(e),-81.91684819047407,0.0010204081632653062,asn_L[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_ura(e),-5.137508141306138,0.0010204081632653062,ura[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_mg2(e),-9.58270526460358e-06,0.0010204081632653062,mg2[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_ala_D(e),125.42204811041043,0.0010204081632653062,ala_D[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_nac(e),24.556418085624657,0.0010204081632653062,nac[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_xan(e),80.16649828321341,0.0010204081632653062,xan[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_nh4(e),251.9324004124937,0.0010204081632653062,nh4[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_cobalt2(e),-9.652284236703877e-06,0.0010204081632653062,cobalt2[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_ile_L(e),-30.30725839418821,0.0010204081632653062,ile_L[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_uri(e),53.55577377808007,0.0010204081632653062,uri[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_spmd(e),-3.485188342386274e-06,0.0010204081632653062,spmd[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_asp_L(e),-82.8116665324758,0.0010204081632653062,asp_L[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_lac_L(e),-30.188169032051103,0.0010204081632653062,lac_L[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_hdca(e),38.51933894127295,0.0010204081632653062,hdca[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_ddca(e),88.86329914508401,0.0010204081632653062,ddca[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_cys_L(e),0.3769525275748217,0.0010204081632653062,cys_L[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_26dap_M(e),1.4031136701831044,0.0010204081632653062,26dap_M[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_ac(e),818.8567051299322,0.0010204081632653062,ac[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_etoh(e),-82.2665328983907,0.0010204081632653062,etoh[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_phe_L(e),47.45286488107764,0.0010204081632653062,phe_L[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_zn2(e),-9.376921773350445e-06,0.0010204081632653062,zn2[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_ala_L(e),140.79172070902905,0.0010204081632653062,ala_L[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_but(e),-77.93621205122366,0.0010204081632653062,but[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_thr_L(e),-46.28854499378032,0.0010204081632653062,thr_L[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_nmn(e),-1.148937826256874,0.0010204081632653062,nmn[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_2hyoxplac(e),1.8228751683399418,0.0010204081632653062,2hyoxplac[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_acac(e),4.483842428902373,0.0010204081632653062,acac[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_leu_L(e),1.3934567507905569,0.0010204081632653062,leu_L[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_3mop(e),29.327640164207835,0.0010204081632653062,3mop[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_adn(e),-94.30251457824956,0.0010204081632653062,adn[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_h2(e),-11.112736640589198,0.0010204081632653062,h2[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_mn2(e),-9.652244398317415e-06,0.0010204081632653062,mn2[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_tyr_L(e),-56.25875900448161,0.0010204081632653062,tyr_L[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_dad_2(e),30.570612930111007,0.0010204081632653062,dad_2[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_arg_L(e),-92.71798217622568,0.0010204081632653062,arg_L[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_pydxn(e),-4.8125281848577605e-06,0.0010204081632653062,pydxn[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_k(e),-9.556810890949571e-06,0.0010204081632653062,k[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_ppa(e),36.23015082069463,0.0010204081632653062,ppa[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_akg(e),49.68184793342125,0.0010204081632653062,akg[e],export
Acinetobacter,Duodenum_Day42,1e-06,EX_lac_D(e),-27.589309428230557,0.0010204081632653062,lac_D[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_fol(e),-2.128739843930863e-05,0.0010204081632653062,fol[e],import
Acinetobacter,Duodenum_Day42,1e-06,EX_mnl(e),-93.54368670476619,0.0010204081632653062,mnl[e],import
